ID,Mass_ground_truth,RA,DEC,tau_lim_lo,tau_lim_hi,sig_lim_lo,sig_lim_hi,mu,u_band,g_band,r_band,i_band,z_band,z,M_i,ug,gr,ri,iz,zu,tau,sigma
2102168,8.137378728,39.266029,0.656449,1.36904,2.44227,-0.67428,-0.227387,20.7501,20.77720968,20.52335484,20.2515,20.17282258,19.94512903,1.1503,-24.004,0.25385484,0.27185484,0.07867742,0.22769355,-0.83208065,1.86488,-0.444901
2097681,8.333953821,39.276051,-0.447667,2.52465,4.34101,-0.679587,-0.491776,20.4274,20.43106557,20.32527869,20.26195082,19.95272131,20.00003279,1.6869,-25.286,0.10578688,0.06332787,0.30922951,-0.04731148,-0.43103278,2.64995,-0.546934
2064849,9.299704284,39.284794,-0.294403,2.57786,4.39863,-0.820494,-0.625829,19.7147,19.59630909,19.49029091,19.4136,19.36132727,19.17129091,2.1182,-25.961,0.10601818,0.07669091,0.05227273,0.19003636,-0.42501818,2.70276,-0.680868
2033110,8.648266961,39.356712,0.510125,2.9569,4.61561,-0.825887,-0.631669,20.0259,19.88084314,19.58152941,19.1777451,18.99531373,18.94035294,1.2948,-25.328,0.29931373,0.40378431,0.18243137,0.05496079,-0.9404902,3.461,-0.71491
2116040,8.315565799,39.372272,1.21496,2.4181,4.35709,-0.937195,-0.687043,20.1681,20.18270968,19.75569355,19.6446129,19.36972581,19.32904839,0.6003,-23.059,0.42701613,0.11108065,0.27488709,0.04067742,-0.85366129,2.57504,-0.755081
1990631,8.385052927,39.390839,-1.077362,2.36511,4.33954,-0.672666,-0.390461,20.834,20.98505,20.5089,20.13511667,20.05051667,20.03778333,1.3559,-24.479,0.47615,0.37378333,0.0846,0.01273334,-0.94726667,2.64273,-0.49134
2005043,8.415008213,39.402977,-1.116566,2.82602,4.5212,-0.730097,-0.556102,20.1862,20.06934921,19.87063492,19.61680952,19.65831746,19.66374603,1.0433,-24.059,0.19871429,0.2538254,-0.04150794,-0.00542857,-0.40560318,2.95125,-0.614523
2098704,9.13096102,39.404526,0.84475,1.31271,2.09885,-0.611107,-0.303127,20.6211,20.6228209,20.58716418,20.59234328,20.47670149,20.29979104,2.0264,-25.052,0.03565672,-0.0051791,0.11564179,0.17691045,-0.32302986,1.68604,-0.419704
2111491,8.896175868,39.409004,0.190791,1.84176,2.88256,-0.612669,-0.379137,20.271,20.29947273,20.20256364,19.89990909,19.91712727,19.98923636,1.347,-24.42,0.09690909,0.30265455,-0.01721818,-0.07210909,-0.31023637,2.10184,-0.451514
2014399,7.856719887,39.411152,-0.558652,-1.57735,1.48098,-2.06367,0.445148,20.6123,20.63276667,20.66958333,20.63575,20.30151667,20.25155,1.8566,-24.96,-0.03681666,0.03383333,0.33423333,0.04996667,-0.38121667,-0.562473,0.409994
2063102,8.693274933,39.421234,0.726971,1.83059,3.64884,-0.618495,-0.251381,21.632,21.64866667,19.98152381,19.6825873,19.68393651,19.69977778,3.3602,-26.833,1.66714286,0.29893651,-0.00134921,-0.01584127,-1.94888889,2.25865,-0.41818
2043187,8.778707331,39.427868,-0.129972,2.90964,4.59024,-0.694288,-0.498227,20.4556,20.37040323,20.21453226,20.15879032,19.88175806,19.90785484,1.6665,-25.256,0.15587097,0.05574194,0.27703226,-0.02609678,-0.46254839,3.20172,-0.574772
2101882,8.395010306,39.441219,1.203435,2.22677,4.36986,-0.59908,-0.26746,20.8866,20.99880357,20.82642857,20.41516071,20.21346429,20.328125,1.5236,-24.613,0.172375,0.41126786,0.20169642,-0.11466071,-0.67067857,2.62849,-0.403684
2062052,9.018940559,39.447388,-0.403133,2.28765,4.07296,-0.749959,-0.585608,18.8306,18.77301563,18.693125,18.42907813,18.36857813,18.35935938,1.2816,-26.003,0.07989063,0.26404687,0.0605,0.00921875,-0.41365625,2.45772,-0.630631
2117444,9.186075289,39.483772,0.354058,3.39231,4.71854,-1.13913,-0.869846,20.2708,20.44424074,19.78792593,19.68342593,19.62790741,19.46277778,2.6424,-26.665,0.65631481,0.1045,0.05551852,0.16512963,-0.98146296,5,-1.025
2132021,9.012909946,39.495865,1.136332,2.02513,3.42658,-0.870423,-0.621884,19.721,19.7208,19.78635,19.47468333,19.49348333,19.54951667,1.3186,-25.09,-0.06555,0.31166667,-0.0188,-0.05603334,-0.17128333,2.23054,-0.69433
2006978,8.968662841,39.496658,0.01228,2.68875,4.47082,-0.570547,-0.418303,19.897,19.94216949,20.00067797,19.67542373,19.75576271,19.84511864,1.2277,-24.374,-0.05850848,0.32525424,-0.08033898,-0.08935593,-0.09705085,2.81338,-0.463558
1994355,9.299176792,39.522396,-0.281163,2.7371,4.49237,-0.685155,-0.523177,19.9729,19.99951613,19.35195161,18.6866129,18.51983871,18.43417742,1.2379,-25.709,0.64756452,0.66533871,0.16677419,0.08566129,-1.56533871,2.87199,-0.578526
2110228,8.082987502,39.526039,-0.527812,1.69722,2.31408,-0.459084,-0.235019,20.827,20.83919672,20.51206557,20.43336066,20.3102459,20.06286885,0.7432,-22.831,0.32713115,0.07870491,0.12311476,0.24737705,-0.77632787,1.93718,-0.31152
2081482,8.884129016,39.527325,1.184365,2.04144,3.48747,-0.664159,-0.479222,19.6182,19.65711667,19.53075,19.33765,19.37861667,19.48126667,1.3112,-25.116,0.12636667,0.1931,-0.04096667,-0.10265,-0.17585,2.29144,-0.538547
2029781,8.829023222,39.554539,0.142441,1.8873,3.01829,-0.67793,-0.47364,19.289,19.35360714,19.25182143,18.99376786,18.96303571,19.03094643,1.2834,-25.466,0.10178571,0.25805357,0.03073215,-0.06791072,-0.32266071,2.13704,-0.535682
2085271,9.012244028,39.557518,-0.394146,1.82579,3.82692,-0.822513,-0.506182,19.9907,19.99380702,19.83273684,19.76166667,19.5262807,19.51980702,1.6178,-25.425,0.16107018,0.07107017,0.23538597,0.00647368,-0.474,2.05299,-0.562384
2046931,9.131073244,39.55896,0.328171,3.11134,4.65818,-0.59724,-0.3716,20.8307,21.09751724,20.83484483,20.76017241,20.44058621,20.54443103,1.6028,-24.727,0.26267241,0.07467242,0.3195862,-0.10384482,-0.55308621,5,-0.5
2074166,8.560337345,39.566345,-0.336737,2.37372,4.30445,-0.641574,-0.412662,20.5759,20.604,20.83872222,20.40983333,20.44546296,20.51307407,1.2502,-24.135,-0.23472222,0.42888889,-0.03562963,-0.06761111,-0.09092593,2.56817,-0.482827
2023580,8.354744792,39.582958,0.714838,2.41717,4.36691,-0.922003,-0.685409,20.0066,20.06894737,19.88945614,19.96108772,19.72173684,19.47426316,2.173,-25.926,0.17949123,-0.07163158,0.23935088,0.24747368,-0.59468421,2.56287,-0.743016
2059572,8.951860034,39.587093,0.238829,2.11276,3.98544,-0.868055,-0.604425,20.2684,20.25857895,18.88270175,18.92561404,18.87838596,18.66792982,2.7952,-27.401,1.3758772,-0.04291229,0.04722808,0.21045614,-1.59064913,2.37708,-0.68252
1987777,8.347504472,39.601551,0.451537,3.26157,4.68552,-0.793715,-0.608787,19.7191,19.65793333,19.33723333,19.27621667,19.21151667,19.06041667,0.7522,-23.532,0.3207,0.06101666,0.0647,0.1511,-0.59751666,5,-0.7
2006276,9.089242412,39.616009,-0.426512,3.01149,4.59732,-0.837629,-0.683949,19.5176,19.43101493,19.2551791,18.96246269,18.95861194,19.04686567,1.2981,-25.649,0.17583583,0.29271641,0.00385075,-0.08825373,-0.38414926,3.24887,-0.742319
2043063,9.373086014,39.621361,1.082395,2.28542,4.09119,-0.612065,-0.446282,19.9274,19.97812698,19.65014286,19.64692063,19.4055873,19.45642857,1.7116,-25.717,0.32798412,0.00322223,0.24133333,-0.05084127,-0.52169841,2.44108,-0.489429
2010027,8.741537251,39.63488,-0.994123,1.83767,3.01187,-0.572747,-0.360568,19.7878,19.71981034,19.44725862,19.37417241,19.30841379,19.13344828,0.807,-23.917,0.27255172,0.07308621,0.06575862,0.17496551,-0.58636206,2.12315,-0.427691
2036768,9.272642225,39.647327,-0.031846,2.94727,4.58618,-0.891015,-0.716909,19.4195,19.40760317,19.19085714,19.05092063,18.8788254,18.66652381,2.0755,-26.46,0.21674603,0.13993651,0.17209523,0.21230159,-0.74107936,3.14313,-0.782995
2073759,8.634041696,39.65815,-1.053921,1.86134,3.51196,-0.948256,-0.664339,20.0653,20.0920991,19.87197297,19.7495045,19.54707207,19.48093694,1.7593,-25.583,0.22012613,0.12246847,0.20243243,0.06613513,-0.61116216,2.15009,-0.748146
2079712,8.531188276,39.659897,-0.916156,2.59303,4.48039,-0.784382,-0.530794,20.6293,20.53755172,20.31153448,19.95544828,19.7927931,19.6582931,1.2129,-24.452,0.22601724,0.3560862,0.16265518,0.1345,-0.87925862,2.80376,-0.616421
2108870,8.470129868,39.662251,0.723602,2.71355,4.47679,-0.390655,-0.236707,20.5361,20.71964706,20.65264706,20.40094118,20.44145098,20.40129412,1.2172,-24.025,0.067,0.25170588,-0.0405098,0.04015686,-0.31835294,2.83459,-0.284656
2011765,8.916420092,39.673283,-0.417002,2.48134,4.34619,-0.974459,-0.758275,20.1957,20.27302586,19.60050862,19.55566379,19.44241379,19.1494569,2.3724,-26.437,0.67251724,0.04484483,0.11325,0.29295689,-1.12356896,2.60853,-0.811925
2124017,8.406371435,39.705776,0.116968,2.5543,4.45471,-0.952737,-0.694628,20.4739,20.53095082,19.9147377,19.69113115,19.68657377,19.57663934,2.1241,-25.721,0.61621312,0.22360655,0.00455738,0.10993443,-0.95431148,2.76156,-0.788745
1995322,8.147575188,39.706589,0.636535,2.16141,4.1898,-0.749425,-0.434284,20.9071,20.97248387,20.57516129,20.17395161,19.85651613,19.51491935,2.0605,-25.642,0.39732258,0.40120968,0.31743548,0.34159678,-1.45756452,2.40065,-0.526263
2033655,9.457031573,39.746628,-0.032826,2.49554,4.34338,-0.759162,-0.568276,19.2369,19.30380952,18.46411111,18.24250794,18.18168254,17.8588254,0.8126,-25.213,0.83969841,0.22160317,0.0608254,0.32285714,-1.44498412,2.63104,-0.62321
2032101,9.037927845,39.752445,0.34498,1.51306,2.29283,-0.643801,-0.348109,20.3859,20.38916071,20.10332143,20.16425,20.02158929,19.80908929,2.1633,-25.435,0.28583928,-0.06092857,0.14266071,0.2125,-0.58007142,1.7889,-0.443139
2043062,9.381724172,39.764301,-0.64746,2.96903,4.64344,-0.874157,-0.558534,21.5211,21.50201493,18.89323881,18.64220896,18.56374627,18.50541791,3.0752,-27.799,2.60877612,0.25102985,0.07846269,0.05832836,-2.99659702,5,-0.75
1995944,8.580233789,39.769749,0.343283,2.05501,3.89506,-0.311786,-0.120542,20.8293,20.81255769,20.30715385,20.26257692,19.92861538,19.76709615,0.5417,-22.084,0.50540384,0.04457693,0.33396154,0.16151923,-1.04546154,2.23243,-0.169294
2135503,9.303292609,39.775833,0.412438,2.94499,4.62652,-0.754162,-0.509643,20.6125,20.65631667,20.02558333,19.97648333,19.95045,19.70768333,2.5953,-26.135,0.63073334,0.0491,0.02603333,0.24276667,-0.94863334,5,-0.65
2126011,9.053586858,39.802963,-0.87226,2.11738,3.91655,-0.730654,-0.495171,19.6469,19.69507407,19.38925926,19.25974074,19.02225926,19.03914815,1.5861,-25.793,0.30581481,0.12951852,0.23748148,-0.01688889,-0.65592592,2.32392,-0.562785
2137574,8.09089597,39.806671,-0.85622,1.75805,3.02085,-0.3514,-0.149549,19.8367,19.74361538,19.3715641,19.39382051,19.24820513,19.28094872,0.5913,-22.912,0.37205128,-0.02225641,0.14561538,-0.03274359,-0.46266666,1.98658,-0.20406
2067409,8.998187915,39.814442,0.084062,2.42965,4.3173,-1.015,-0.826988,18.8931,18.84035385,18.75312308,18.70263077,18.43033846,18.37983077,1.7499,-26.615,0.08723077,0.05049231,0.27229231,0.05050769,-0.46052308,2.59663,-0.884247
1982804,8.519382589,39.815174,-1.064717,2.16449,4.07704,-0.904723,-0.604011,19.9442,19.96967308,19.66307692,19.37475,19.12228846,19.04475,1.5015,-25.526,0.30659616,0.28832692,0.25246154,0.07753846,-0.92492308,2.47934,-0.729177
2006852,8.734728063,39.82444,-0.321347,1.86102,3.44754,-0.904564,-0.623032,20.0195,20.0584,19.93871667,19.78641667,19.7329,19.75655,1.4125,-24.853,0.11968333,0.1523,0.05351667,-0.02365,-0.30185,2.10477,-0.702949
2050256,8.102502138,39.827938,-1.255858,1.62082,2.61497,-0.620908,-0.39155,18.6978,18.69264151,18.55715094,18.39915094,18.34922642,17.94969811,0.3752,-23.052,0.13549057,0.158,0.04992452,0.39952831,-0.7429434,1.84324,-0.443601
1979758,9.080425911,39.838264,1.107784,2.16213,3.90547,-0.924373,-0.701355,19.0236,18.99885246,19.00706557,18.98177049,18.82719672,18.70534426,1.961,-26.485,-0.00821311,0.02529508,0.15457377,0.12185246,-0.2935082,2.34447,-0.754707
1992659,8.622950076,39.845314,-0.022107,1.89346,2.82453,-0.575612,-0.467029,15.6356,15.64196774,15.66259677,15.49233871,15.52825806,15.23079032,0.2616,-25.11,-0.02062903,0.17025806,-0.03591935,0.29746774,-0.41117742,2.09878,-0.490961
1996278,8.997151319,39.847973,-0.975593,1.72446,3.46186,-0.725562,-0.32971,20.7249,20.78017544,20.53417544,20.42421053,20.14933333,20.14292982,1.5391,-24.862,0.246,0.10996491,0.2748772,0.00640351,-0.63724562,2.00225,-0.414153
2051457,8.536035279,39.854347,-0.434335,2.77789,4.52561,-0.682908,-0.518727,19.5542,19.47264063,19.11539063,19.16017188,18.97485937,18.99273437,0.6278,-23.72,0.35725,-0.04478125,0.18531251,-0.017875,-0.47990626,2.92916,-0.570679
2030748,8.656585385,39.854492,1.213675,2.76309,4.52284,-1.10954,-0.801809,21.005,21.01344262,20.98295082,20.58145902,20.57063934,20.49513115,1.207,-23.514,0.0304918,0.4014918,0.01081968,0.07550819,-0.51831147,2.97085,-0.922779
2080128,8.513214657,39.862484,0.518646,1.99106,3.28103,-0.537198,-0.337651,20.0518,19.98268852,19.95954098,19.78663934,19.77990164,19.77557377,1.1417,-24.35,0.02314754,0.17290164,0.0067377,0.00432787,-0.20711475,2.20973,-0.394348
2127085,9.254741457,39.862644,0.281631,3.23323,4.67288,-0.843305,-0.640873,18.9407,18.85009375,18.75728125,18.601,18.82378125,18.76034375,1.0128,-25.481,0.0928125,0.15628125,-0.22278125,0.0634375,-0.08975,4.08086,-0.751607
2015961,9.701678044,39.862785,1.008121,2.80603,4.56856,-0.862289,-0.71508,18.164,18.21055932,18.14145763,17.9029661,17.93483051,17.9939661,1.304,-26.589,0.06910169,0.23849153,-0.03186441,-0.05913559,-0.21659322,2.99393,-0.763172
1990751,8.611980746,39.876862,0.080713,2.46065,4.30371,-0.616133,-0.450147,20.1673,20.19691176,19.96210294,19.89426471,19.96742647,19.84617647,0.9018,-23.459,0.23480882,0.06783823,-0.07316176,0.12125,-0.35073529,2.59526,-0.49359
2069265,8.532194584,39.882812,0.481668,1.84088,2.74597,-0.687034,-0.467073,19.0501,19.13353968,19.04153968,18.8462381,18.90098413,18.8497619,1.0264,-25.095,0.092,0.19530158,-0.05474603,0.05122223,-0.28377778,2.07365,-0.529715
2095845,8.476673089,39.886292,0.520471,2.42794,4.31734,-0.589131,-0.355995,21.1175,21.06125,20.49845,20.45453333,20.48476667,20.29591667,2.6387,-25.058,0.5628,0.04391667,-0.03023334,0.18885,-0.76533333,2.60351,-0.428457
2051652,8.974766583,39.941395,-0.205543,2.45875,4.30395,-0.693101,-0.548635,19.7288,19.71455172,19.50758621,19.44102299,19.25488506,19.28268966,1.5676,-25.744,0.20696551,0.06656322,0.18613793,-0.0278046,-0.43186206,2.59096,-0.584786
2052338,8.384598207,39.942688,1.154079,2.69785,4.49508,-0.598041,-0.440429,19.7386,19.80305172,19.44867241,19.37356897,19.32760345,19.0685,0.7716,-23.514,0.35437931,0.07510344,0.04596552,0.25910345,-0.73455172,2.82087,-0.487147
2049311,9.151729036,39.94352,-1.112271,-1.25881,1.34097,-0.517492,1.22133,22.5536,23.02803509,20.33805263,20.04770175,19.99154386,20.00110526,3.1369,-26.438,2.68998246,0.29035088,0.05615789,-0.0095614,-3.02692983,-1.3,1.5
2091365,8.571900663,39.990063,-1.138151,2.5663,4.38736,-0.817652,-0.658397,19.424,19.47144262,19.3874918,19.04340984,18.90132787,18.92909836,1.2155,-25.309,0.08395082,0.34408196,0.14208197,-0.02777049,-0.54234426,2.69265,-0.705197
2059243,8.80335699,39.991577,0.227978,2.45543,4.33149,-0.763733,-0.527042,20.4794,20.40242857,20.16119643,20.10232143,19.82308929,19.84964286,1.6829,-25,0.24123214,0.058875,0.27923214,-0.02655357,-0.55278571,2.61799,-0.596169
2080707,9.162441731,39.99807,1.240331,2.91863,4.60183,-0.825289,-0.606288,20.4584,20.52056364,19.93614545,19.93483636,19.85478182,19.62049091,2.2733,-25.783,0.58441819,0.00130909,0.08005454,0.23429091,-0.90007273,3.2363,-0.700334
2555129,8.641844527,40.014973,-1.131207,1.82616,3.01297,-0.443329,-0.212561,20.4003,20.37643396,20.10188679,20.00245283,19.75909434,19.69990566,0.5896,-22.668,0.27454717,0.09943396,0.24335849,0.05918868,-0.6765283,2.06416,-0.275542
2611978,9.38262653,40.016632,0.427403,2.11932,3.95235,-0.690275,-0.418391,20.3868,20.29901639,20.15037705,19.90860656,19.79791803,19.63862295,1.1027,-24.01,0.14863934,0.24177049,0.11068853,0.15929508,-0.66039344,2.35176,-0.49861
2540801,9.064024759,40.035065,0.549932,1.97303,3.56221,-0.823767,-0.584454,19.9146,19.95418333,19.7582,19.57561667,19.26778333,19.25236667,1.8584,-25.903,0.19598333,0.18258333,0.30783334,0.01541666,-0.70181666,2.19333,-0.648864
2483775,8.660153791,40.037235,-0.580228,2.63114,4.44969,-1.17945,-0.930028,20.2485,20.22717742,19.94604839,19.65491935,19.39446774,19.36632258,1.5157,-25.329,0.28112903,0.29112904,0.26045161,0.02814516,-0.86085484,2.81871,-1.02298
2511760,8.961984851,40.03854,-1.11177,0.591651,1.66757,-0.533444,-0.023699,19.9984,19.9972931,19.80953448,19.66484483,19.30598276,19.19184483,1.8117,-25.801,0.18775862,0.14468965,0.35886207,0.11413793,-0.80544827,1.19521,-0.264387
2580251,9.125422695,40.066502,1.125616,2.06715,3.61421,-0.649759,-0.427905,20.1515,20.18316667,19.90138889,19.71085185,19.54011111,19.51325926,1.4363,-25.297,0.28177778,0.19053704,0.17074074,0.02685185,-0.66990741,2.27703,-0.489297
2555674,10.03771116,40.06995,-0.731094,-0.408442,3.75581,-2.62173,-0.637996,21.7425,21.85147761,19.16898507,18.61367164,18.44320896,18.31879104,3.331,-28.085,2.68249254,0.55531343,0.17046268,0.12441792,-3.53268657,1.36371,-0.542197
2539276,8.153228779,40.088593,0.315633,-0.411891,3.6565,-2.65551,-0.868592,20.7415,20.75173016,20.48025397,20.11080952,19.7377619,19.40233333,2.055,-25.859,0.27147619,0.36944445,0.37304762,0.33542857,-1.34939683,2.13338,-1.20657
2544433,8.915615823,40.107033,0.55465,2.51682,4.43972,-0.804669,-0.613397,19.6891,19.68803226,19.58806452,19.55658065,19.29372581,19.36356452,1.6968,-25.784,0.09996774,0.03148387,0.26285484,-0.06983871,-0.32446774,2.6245,-0.661108
2591763,8.749241853,40.112232,0.822979,3.41939,4.72313,-0.730475,-0.587266,19.9449,19.74912903,19.53367742,19.35480645,19.49246774,19.39698387,0.9599,-24.017,0.21545161,0.17887097,-0.13766129,0.09548387,-0.35214516,5,-0.65
2591352,8.174905574,40.117149,-0.934969,1.88578,3.5449,-0.497364,-0.200067,20.7526,20.76075862,20.49675862,20.20327586,20.21239655,20.11636207,1.0263,-23.448,0.264,0.29348276,-0.00912069,0.09603448,-0.64439655,2.13517,-0.270216
2491485,9.011896133,40.156754,-0.943877,2.87764,4.548,-0.953274,-0.704581,20.8054,20.75405357,20.38244643,20.05926786,19.64341071,19.56730357,1.8315,-25.423,0.37160714,0.32317857,0.41585715,0.07610714,-1.18675,3.04733,-0.806583
2543293,9.553998415,40.16515,0.495556,1.61057,3.41465,-0.601446,-0.256814,20.6336,20.6005,20.32493333,19.82375,19.64296667,19.60413333,1.3649,-24.901,0.27556667,0.50118333,0.18078333,0.03883334,-0.99636667,1.89682,-0.339537
2586188,9.158868225,40.175941,0.797788,2.38815,4.39639,-0.733394,-0.510762,19.9331,20.00798333,20.029,20.02606667,19.79463333,19.7003,1.9306,-25.456,-0.02101667,0.00293333,0.23143334,0.09433333,-0.30768333,2.56723,-0.564579
2612575,9.197202142,40.195229,-0.223588,2.75212,4.50334,-0.406436,-0.218736,20.746,20.97241379,20.84436207,20.40882759,20.52827586,20.54293103,1.1015,-23.755,0.12805172,0.43553448,-0.11944827,-0.01465517,-0.42948276,2.8783,-0.279611
2575243,8.623791806,40.212906,-1.088551,1.92136,3.40791,-0.74632,-0.471651,20.2667,20.32492593,20.16187037,20.11857407,19.84107407,19.83274074,1.8336,-25.394,0.16305556,0.0432963,0.2775,0.00833333,-0.49218519,2.18384,-0.559905
2538860,9.70972068,40.231457,0.200359,2.39388,4.4013,-0.621608,-0.306129,21.0933,21.25289286,20.74153571,20.64273214,20.67416071,20.39353571,2.3686,-25.384,0.51135715,0.09880357,-0.03142857,0.280625,-0.85935715,2.71573,-0.435073
2507023,8.716313023,40.235401,0.486772,3.28767,4.68146,-0.718516,-0.535978,20.2622,20.39971429,20.00178571,19.90698214,19.896125,19.67980357,2.1807,-25.463,0.39792858,0.09480357,0.01085714,0.21632143,-0.71991072,4.03205,-0.630976
2551015,8.919142704,40.246483,0.762739,-0.550338,-0.215576,1.34835,1.47983,23.1642,23.38294545,20.60110909,20.41976364,20.43238182,20.42116364,3.2292,-26.336,2.78183636,0.18134545,-0.01261818,0.01121818,-2.96178181,-0.4,1.5
2504551,8.739461626,40.259483,0.842697,2.4038,4.32276,-0.5668,-0.354931,21.3213,21.32098214,20.89095536,20.31591071,20.2505,20.08307143,1.0852,-23.76,0.43002678,0.57504465,0.06541071,0.16742857,-1.23791071,2.5853,-0.411808
2597342,8.988805334,40.263557,0.457596,1.83933,3.16818,-0.590558,-0.348601,19.6994,19.67094444,19.3345,18.925,18.61746296,18.52874074,1.4569,-26.109,0.33644444,0.4095,0.30753704,0.08872222,-1.1422037,2.10162,-0.416567
2502675,8.704325027,40.267868,0.139249,2.20397,4.15478,-0.93348,-0.633388,20.0327,19.96258621,19.68984483,19.35444828,19.34896552,19.35384483,1.0575,-24.402,0.27274138,0.33539655,0.00548276,-0.00487931,-0.60874138,2.4112,-0.711669
2570463,9.015522147,40.271072,-0.859077,2.77836,4.50295,-0.618822,-0.433541,20.2767,20.326,20.32458929,20.34505357,19.95910714,20.00844643,1.7871,-25.557,0.00141071,-0.02046428,0.38594643,-0.04933929,-0.31755357,2.91026,-0.499352
2492521,9.370667949,40.272575,1.104123,3.4342,4.71242,-0.863622,-0.69365,19.627,19.70967213,19.48436066,19.23963934,18.98237705,19.09022951,1.5573,-25.529,0.22531147,0.24472132,0.25726229,-0.10785246,-0.61944262,4.51386,-0.783541
2474217,8.911412728,40.27858,0.174104,2.01763,3.42821,-0.727615,-0.50627,20.2236,20.188,20.09833929,19.88998214,19.69641071,19.69357143,1.4374,-24.951,0.08966071,0.20835715,0.19357143,0.00283928,-0.49442857,2.26197,-0.581636
