,ID,ra,dec,z,BH_mass
5712,2480467,42.814548,0.526437,1.9814,0.0
5713,2480595,40.676712,0.670961,2.7469,8.775
5714,2480763,44.083031,-0.134418,1.9119,0.0
5715,2481079,40.991272,-1.225165,0.9037,8.447
5716,2481227,42.902039,1.006813,1.4597,0.0
5717,2481334,44.773491,0.189431,3.3654,0.0
5718,2481448,43.634705,-0.825822,1.9588,8.963
5719,2482104,40.398727,-0.149615,0.8216,8.404
5720,2482296,43.931122,-0.190897,2.1675,8.9
5721,2483363,44.520878,-0.263327,1.3974,8.912
5722,2483438,44.951729,-0.367033,1.019,8.55
5723,2483643,40.7519,-0.508395,1.017,8.691
5724,2483775,40.037235,-0.580228,1.5157,0.0
5725,2483789,44.367931,-0.861869,0.5155,7.915
5726,2483888,44.651161,-0.464475,1.0142,8.683
5727,2484122,40.946316,-0.830394,0.5645,8.998
5728,2484587,41.534973,0.392006,1.5338,9.005
5729,2484608,44.226765,-1.248749,0.5419,8.322
5730,2484948,41.031017,-1.087935,1.4848,9.053
5731,2485015,41.536819,0.880182,1.2603,0.0
5732,2485486,41.334145,0.865437,0.7107,8.332
5733,2485578,43.999622,0.886534,0.8466,8.926
5734,2485691,40.006805,0.474009,1.1905,8.823
5735,2485925,41.945835,-1.226247,1.3853,8.541
5736,2487211,43.295109,1.132037,0.5923,0.0
5737,2488726,43.804291,0.11093,1.8822,9.187
5738,2488800,41.314228,0.907698,2.1061,0.0
5739,2489048,40.19965,0.744461,1.1901,9.071
5740,2489112,41.312237,-0.683866,2.802,0.0
5741,2489292,40.222195,0.185796,1.012,8.737
5742,2489570,40.677162,-0.370271,1.9092,8.332
5743,2489918,40.866482,0.931989,0.7498,0.0
5744,2490331,44.99107,0.581734,0.8198,8.627
5745,2490370,41.40958,-0.784827,0.4896,0.0
5746,2490510,40.562489,-0.035983,1.0117,0.0
5747,2490551,42.476624,0.615079,1.7199,0.0
5748,2490594,42.740559,1.115227,1.7178,8.915
5749,2490643,40.778461,0.2054,2.0979,9.465
5750,2490911,40.613922,0.145967,0.65,0.0
5751,2491219,40.934631,-0.033633,2.096,8.418
5752,2491276,43.089779,0.475709,1.2502,8.951
5753,2491372,40.396866,1.140314,1.5712,10.023
5754,2491485,40.156754,-0.943877,1.8315,0.0
5755,2491654,43.241009,1.219491,0.715,0.0
5756,2491958,42.868244,0.195702,1.1136,9.35
5757,2491991,42.278126,0.139917,1.682,8.969
5758,2492068,44.712318,-1.173538,2.6504,8.726
5759,2492521,40.272575,1.104123,1.5573,9.141
5760,2492819,42.312088,-0.973556,2.5015,10.963
5761,2493755,44.3223,-1.236972,1.9313,9.707
5762,2493793,41.984783,-0.265573,2.1241,9.665
5763,2494157,44.793285,-0.377721,0.3601,7.902
5764,2494361,40.502243,0.889505,0.9642,8.932
5765,2494474,43.383053,0.273523,1.822,9.598
5766,2494639,40.458275,-0.076076,1.2595,0.0
5767,2495005,40.343475,-0.002032,1.0694,0.0
5768,2495465,43.372341,0.464943,0.9629,8.625
5769,2495800,43.506062,0.487819,2.0077,9.327
5770,2496563,41.801277,0.856833,1.5911,8.616
5771,2497212,44.868809,-0.333324,2.0013,0.0
5772,2497288,40.383701,-0.138965,1.106,8.195
5773,2497640,41.190609,1.039613,2.201,9.281
5774,2497648,44.244282,0.913219,1.1178,8.982
5775,2498197,40.519119,-0.643275,2.2885,8.761
5776,2498342,43.121902,0.273442,1.2984,0.0
5777,2498605,40.809517,0.272719,0.9088,8.401
5778,2499036,40.98616,0.381761,1.1298,0.0
5779,2499447,41.221878,-1.215666,2.0805,9.108
5780,2499604,43.087593,0.09978,0.8092,9.402
5781,2499707,40.530003,-0.471918,1.7201,8.889
5782,2500072,42.964676,-0.068666,2.0876,0.0
5783,2500419,44.713612,0.875626,1.0411,0.0
5784,2500900,44.954556,0.027564,1.7233,9.176
5785,2502452,44.926788,0.027274,2.2037,9.907
5786,2502465,40.647644,0.768087,1.2166,8.255
5787,2502675,40.267868,0.139249,1.0575,8.533
5788,2503955,43.318596,1.133262,1.0336,8.959
5789,2504151,41.392021,0.97755,1.8509,0.0
5790,2504543,44.133488,0.400666,1.0857,0.0
5791,2504551,40.259483,0.842697,1.0852,0.0
5792,2505564,42.102222,1.017263,1.6192,8.841
5793,2505602,43.208755,0.141796,3.2609,0.0
5794,2505637,41.10799,-0.497866,1.5168,0.0
5795,2505672,42.638405,0.641423,2.3553,9.49
5796,2506011,41.079582,0.92754,0.8216,8.594
5797,2506575,43.328861,0.266488,1.3733,8.853
5798,2506878,44.921055,-1.010902,1.583,0.0
5799,2507023,40.235401,0.486772,2.1807,0.0
5800,2507391,40.347931,0.371793,3.1369,8.333
5801,2507526,40.423031,0.071281,0.6485,8.153
5802,2507583,43.072838,-0.880386,0.9113,8.525
5803,2507619,43.9631,-1.134167,2.1611,0.0
5804,2508159,42.937908,-0.777716,1.3865,9.152
5805,2508691,41.218025,-0.554989,3.9755,0.0
5806,2509117,43.298771,-0.711612,1.5365,8.28
5807,2510156,42.099052,-1.00071,1.6092,0.0
5808,2510931,44.774235,-1.113882,1.1128,8.401
5809,2510995,42.235573,-0.934499,1.7238,9.19
5810,2511257,42.916592,-1.035585,1.6247,8.885
5811,2511317,41.116089,1.037483,1.9865,0.0
5812,2511760,40.03854,-1.11177,1.8117,9.559
5813,2511996,41.11293,0.380736,0.6967,0.0
5814,2512061,42.665939,-0.797109,2.4425,8.653
5815,2512407,42.801861,-0.868923,3.785,8.982
5816,2512532,43.308323,-0.650697,0.8892,8.779
5817,2512776,41.792,0.519692,1.3019,0.0
5818,2513332,42.060646,1.111079,0.7204,8.088
5819,2513385,41.461647,-0.724498,2.1589,0.0
5820,2513542,44.212791,-0.86628,1.4751,0.0
5821,2514610,43.65984,0.359089,2.4633,0.0
5822,2514686,41.385387,-0.460551,2.1486,0.0
5823,2514886,40.488129,0.117659,1.5635,9.239
5824,2514997,42.087132,-0.429672,1.4547,8.701
5825,2515171,42.370258,1.156857,0.9545,8.911
5826,2515195,40.674397,1.225197,2.1734,0.0
5827,2515777,42.169926,-0.596733,2.2411,9.225
5828,2515795,44.10244,-1.090284,1.1111,8.999
5829,2515938,40.981884,0.714643,2.352,0.0
5830,2515948,41.818008,-1.067091,1.8412,0.0
5831,2516026,40.99131,-0.913277,2.1109,0.0
5832,2516305,41.057648,0.309315,0.6854,8.639
5833,2516639,43.9818,0.117177,1.1727,8.611
5834,2517318,41.906261,-0.083102,1.8439,8.909
5835,2517414,41.635601,0.09139,1.3065,8.854
5836,2517654,42.737812,-0.989703,2.7094,9.396
5837,2517911,44.320267,-0.76003,1.0291,8.579
5838,2517966,42.346867,0.731407,1.1871,0.0
5839,2518857,44.020607,0.837119,0.9191,0.0
5840,2519014,40.910267,0.742663,2.4205,9.697
5841,2519087,42.162224,-0.057224,1.8678,0.0
5842,2519156,43.583748,-0.509101,1.0219,8.029
5843,2519208,41.391964,1.137157,1.5374,9.651
5844,2519654,44.010693,0.882058,0.5317,0.0
5845,2519680,42.114613,1.188103,1.2281,8.653
5846,2519692,42.764668,-0.923492,1.5662,8.45
5847,2519741,42.345455,-0.155162,1.9289,8.23
5848,2520032,41.156231,0.190338,2.1209,9.099
5849,2520340,42.452602,0.864695,0.6583,9.072
5850,2520398,41.769882,1.245018,1.5174,8.318
5851,2520419,41.546707,-0.526215,1.7391,8.805
5852,2520626,41.72908,1.234082,2.1551,9.177
5853,2520694,44.799362,0.303565,2.8347,9.493
5854,2520885,43.017849,0.526973,4.1445,0.0
5855,2521149,43.256542,-1.196901,0.7693,8.74
5856,2521235,40.427612,0.652831,1.6852,9.113
5857,2521335,43.983345,0.249277,0.8638,8.376
5858,2521736,42.702763,0.035405,0.7654,8.87
5859,2521746,42.19466,-0.750866,1.709,0.0
5860,2521752,41.229939,-0.417082,1.3071,8.851
5861,2521911,44.89922,-0.150773,1.2975,8.637
5862,2522065,43.284611,0.058463,1.6934,8.534
5863,2522266,40.465672,-0.331585,1.2921,8.08
5864,2522803,44.029736,1.077224,2.0918,0.0
5865,2523119,43.800678,-0.873522,0.8012,8.575
5866,2523386,44.287998,0.118829,2.8705,0.0
5867,2523430,43.017391,1.119593,1.2192,0.0
5868,2523760,40.157833,0.188605,0.4695,8.043
5869,2523779,43.258167,0.014829,1.0952,0.0
5870,2523991,40.914658,-0.412715,0.7343,8.288
5871,2524183,41.618713,-0.749222,2.1101,9.263
5872,2524321,44.725945,1.026661,1.2583,9.08
5873,2524327,40.769539,0.001526,1.995,0.0
5874,2525957,43.396336,-0.510945,2.195,0.0
5875,2526401,44.194035,0.649531,3.4734,9.774
5876,2526521,40.956306,-0.152237,2.0464,8.735
5877,2527242,41.71632,-0.991931,0.4677,0.0
5878,2527410,44.906113,0.626771,0.5337,0.0
5879,2527604,41.694778,-0.205747,0.5636,8.174
5880,2528059,42.704189,-0.323002,1.8046,0.0
5881,2528436,41.488453,-0.139849,2.1979,8.88
5882,2528555,40.572784,1.111717,0.8748,8.443
5883,2528730,43.635525,-0.705577,0.4335,0.0
5884,2529122,44.058571,0.661409,0.9135,9.045
5885,2529492,44.008587,-0.011799,2.7288,0.0
5886,2529678,42.869717,-0.447467,2.3261,9.048
5887,2529726,41.656273,-0.154953,1.6378,8.663
5888,2530109,44.405567,1.176563,1.4646,8.637
5889,2530240,41.057335,-0.079865,2.7925,0.0
5890,2530936,43.348503,0.079666,1.2953,8.818
5891,2531145,44.464771,0.345987,1.5113,9.061
5892,2531595,40.552731,-1.060995,1.4341,0.0
5893,2532258,43.158016,-0.901803,0.8448,8.61
5894,2532432,41.288265,0.971437,2.5295,8.846
5895,2532495,44.01712,-0.178709,2.0993,0.0
5896,2532952,42.069553,0.939578,2.2617,0.0
5897,2533030,44.079239,-0.750375,0.7225,8.963
5898,2533555,41.430679,0.097857,1.413,0.0
5899,2533804,43.856949,0.352723,0.5269,0.0
5900,2534281,42.19698,-0.219319,1.4428,9.287
5901,2534353,42.66119,-0.794213,1.8411,9.481
5902,2534406,40.815132,-0.342304,0.8073,0.0
5903,2534486,44.517803,-0.183327,1.5506,8.882
5904,2534613,41.367588,0.796499,0.9576,8.285
5905,2534867,42.27813,0.623907,2.211,0.0
5906,2535133,43.328205,0.07056,1.5614,8.579
5907,2535205,42.676868,0.593527,2.38,0.0
5908,2535304,43.483643,0.182611,1.6991,9.086
5909,2535379,44.146111,-1.190304,0.5292,7.87
5910,2535424,44.317596,-0.242656,1.8966,8.473
5911,2535870,43.157497,-0.774437,1.0096,8.686
5912,2536148,40.591129,0.820189,2.062,0.0
5913,2536411,44.046341,1.209709,1.8652,0.0
5914,2536513,40.917133,-0.297064,1.4392,8.942
5915,2536544,43.946087,0.637476,0.92,8.72
5916,2536996,42.754192,0.800828,0.8282,8.613
5917,2537258,43.615986,-0.970262,1.6779,0.0
5918,2537858,42.004555,-0.671064,0.812,8.367
5919,2537910,44.987385,-0.620115,1.9821,8.882
5920,2537962,40.670666,0.36412,0.6327,0.0
5921,2538307,43.352924,-0.448857,1.3635,9.285
5922,2538323,44.218292,0.937373,1.1877,8.446
5923,2538362,42.963341,-0.883341,3.4688,9.199
5924,2538771,44.215927,-1.099186,2.1999,0.0
5925,2538860,40.231457,0.200359,2.3686,0.0
5926,2539276,40.088593,0.315633,2.055,0.0
5927,2539795,41.231022,-1.250143,1.5394,9.066
5928,2539953,43.647583,0.089797,1.0385,0.0
5929,2540400,43.20681,1.177994,1.8675,0.0
5930,2540801,40.035065,0.549932,1.8584,0.0
5931,2541074,42.35844,-0.330223,2.4777,9.768
5932,2541643,43.988953,-0.580195,1.215,9.161
5933,2541851,41.199486,1.047238,2.09,0.0
5934,2542064,40.501041,0.58081,1.7025,9.389
5935,2542225,43.827412,0.813181,3.9888,9.754
5936,2542329,40.858212,-0.529218,3.4386,9.373
5937,2543110,40.438328,0.50789,1.0508,9.037
5938,2543191,43.142521,-0.175786,0.9982,8.637
5939,2543219,41.221767,1.147922,1.9571,9.224
5940,2543240,43.906082,0.260706,0.5268,0.0
5941,2543293,40.16515,0.495556,1.3649,0.0
5942,2543315,44.030224,1.177394,1.3476,9.264
5943,2543571,40.562401,-0.52552,1.3306,7.901
5944,2544433,40.107033,0.55465,1.6968,9.115
5945,2544621,44.718964,0.528755,1.4578,0.0
5946,2545606,43.820339,1.192884,2.8393,9.421
5947,2545734,41.743118,0.552005,1.7383,0.0
5948,2546314,44.483334,-0.694181,1.5555,0.0
5949,2546610,42.141216,-0.771216,1.8302,9.777
5950,2546693,42.477058,1.030048,0.5853,8.447
5951,2546972,40.408859,0.938899,0.8937,8.278
5952,2547384,42.984131,0.243664,2.4094,9.393
5953,2547903,41.635181,-0.537291,2.1536,0.0
5954,2548062,40.883888,0.459287,1.3046,8.61
5955,2548231,44.354504,0.020658,1.2478,8.714
5956,2548258,41.717342,-1.211967,1.3406,9.351
5957,2548385,40.737209,-0.266133,0.9452,0.0
5958,2548406,41.715706,0.792614,2.1753,8.618
5959,2549070,41.329292,0.137322,1.0226,9.05
5960,2549344,42.066051,0.487962,1.0298,8.787
5961,2549421,42.37162,-0.351185,1.4298,9.211
5962,2549476,42.523727,-0.681942,1.3196,8.667
5963,2549642,44.077156,-0.153042,0.6182,0.0
5964,2549934,44.058674,-0.979441,1.3266,9.155
5965,2549959,44.323742,-0.937463,2.2854,9.012
5966,2550453,41.271019,-0.578357,2.344,0.0
5967,2550532,40.674751,0.625194,1.0616,0.0
5968,2550778,44.613415,1.017618,2.3354,9.058
5969,2551015,40.246483,0.762739,3.2292,8.943
5970,2551045,41.419888,0.796474,1.71,0.0
5971,2551347,41.924351,1.226473,0.5397,0.0
5972,2551420,44.211441,0.226253,1.3486,0.0
5973,2551659,44.474464,-0.112344,2.4294,9.326
5974,2551748,41.803753,-1.18507,0.4863,8.114
5975,2551756,41.648441,-0.147385,1.8202,9.469
5976,2552243,42.132732,0.825865,1.5934,9.008
5977,2552256,41.145279,0.023596,3.7918,0.0
5978,2552293,42.433743,0.554839,1.4819,8.732
5979,2552360,41.515335,-0.536598,1.5984,9.45
5980,2552418,41.684723,0.500549,3.9554,0.0
5981,2552462,44.691525,-0.328723,1.2451,0.0
5982,2553153,41.686562,0.402658,1.5367,8.786
5983,2553922,41.165558,-0.715869,2.8907,9.185
5984,2554014,43.097847,-0.606576,2.764,0.0
5985,2554220,40.361313,-0.757293,0.7254,8.531
5986,2554443,41.333553,-0.75959,2.3151,0.0
5987,2554798,42.944939,-0.676569,0.8164,8.913
5988,2554974,40.75301,0.6995,1.0768,0.0
5989,2555100,41.172565,1.242926,0.5464,8.919
5990,2555129,40.014973,-1.131207,0.5896,8.227
5991,2555319,41.381393,-0.436744,2.0858,8.152
5992,2555674,40.06995,-0.731094,3.331,0.0
5993,2555733,41.203758,0.482953,0.8393,8.655
5994,2556505,42.461437,-0.706765,2.3127,9.102
5995,2556507,42.170776,-0.20805,1.1992,8.915
5996,2556777,44.886452,-0.214181,1.0729,0.0
5997,2557716,42.984577,0.95183,0.471,8.728
5998,2558027,44.627914,0.095279,1.2004,0.0
5999,2558885,43.620144,-0.809691,0.8132,8.765
6000,2559316,44.351612,1.258698,2.2578,8.975
6001,2559705,42.33744,0.701762,1.5242,8.695
6002,2560024,41.777718,0.388388,0.3639,0.0
6003,2560878,44.511017,1.065402,2.1347,0.0
6004,2561310,41.75494,0.0584,2.1524,0.0
6005,2561484,42.352821,0.426757,1.0236,8.656
6006,2561922,40.435326,1.159185,0.8261,8.459
6007,2562971,40.745869,-0.177312,0.7325,0.0
6008,2563043,44.541527,1.107148,0.8053,0.0
6009,2563298,42.95224,-0.77715,1.5754,9.07
6010,2563437,41.105789,-0.78141,0.936,8.945
6011,2563668,44.461784,-0.088497,0.8448,8.261
6012,2563999,44.564774,-0.059508,1.3207,9.076
6013,2564096,44.778717,0.132691,2.3853,9.404
6014,2564474,42.327641,0.096722,1.954,0.0
6015,2564819,42.125961,0.868681,1.2549,8.722
6016,2564901,43.303944,-0.624882,0.9826,8.255
6017,2564935,44.303146,-0.714966,1.5716,0.0
6018,2565329,40.503807,0.005855,1.1041,0.0
6019,2565395,44.448956,-0.084185,2.191,8.514
6020,2565435,44.212124,0.603099,3.3722,9.17
6021,2565881,43.623955,-0.726109,1.7387,0.0
6022,2566398,43.310444,-1.020942,1.1284,8.852
6023,2566815,44.304474,-1.032732,1.8678,9.156
6024,2566864,40.667984,0.957543,0.5692,0.0
6025,2567252,43.389767,0.276192,1.453,0.0
6026,2567297,43.23822,-1.03913,1.2537,9.108
6027,2567310,43.085594,0.459748,1.6773,8.717
6028,2567584,41.299732,-1.221547,2.4632,0.0
6029,2567793,42.414906,0.116751,0.5639,8.202
6030,2568071,44.580524,-0.135087,2.1097,9.012
6031,2568147,43.774712,0.246327,2.2987,0.0
6032,2568243,43.225033,0.975563,1.3111,0.0
6033,2568726,44.274475,-0.181528,1.5859,8.467
6034,2569345,40.483971,0.578277,1.0508,8.86
6035,2569356,42.678749,-0.694129,0.4567,9.396
6036,2569558,41.365509,-1.100816,1.6912,8.944
6037,2570111,44.963833,0.629323,0.4707,7.78
6038,2570463,40.271072,-0.859077,1.7871,0.0
6039,2570941,41.092514,-1.21313,1.65,8.909
6040,2571217,41.747322,-0.146466,2.6311,0.0
6041,2571406,42.398148,-0.226903,1.4191,8.765
6042,2571444,41.014549,1.223135,1.5661,0.0
6043,2572298,40.326466,0.491398,1.0934,0.0
6044,2572689,44.046463,-1.236477,1.6191,0.0
6045,2572843,44.475784,0.085132,2.6795,10.001
6046,2573467,40.025486,-0.343791,1.7047,9.354
6047,2574363,40.627716,-0.008249,2.5052,0.0
6048,2575243,40.212906,-1.088551,1.8336,0.0
6049,2575473,43.123978,1.01364,2.0197,8.865
6050,2576126,42.963619,0.960914,1.8282,0.0
6051,2576287,42.495186,1.227422,1.1753,0.0
6052,2576961,41.525883,-0.925513,1.4299,8.808
6053,2577220,41.560596,0.907624,3.0089,0.0
6054,2577285,40.960125,0.162218,1.2719,0.0
6055,2577645,41.458172,-0.014413,1.29,0.0
6056,2578034,44.357395,0.245595,1.6172,8.975
6057,2578783,44.997734,-1.137153,2.0102,0.0
6058,2578827,41.485493,-0.065926,1.0029,8.64
6059,2579102,40.777821,-0.425398,1.2757,8.715
6060,2579110,41.964233,-1.14201,1.5905,9.166
6061,2579128,42.098003,0.597979,1.0149,8.375
6062,2579554,44.844315,0.974868,1.8576,9.656
6063,2579888,43.669537,-0.704325,1.8089,0.0
6064,2579983,44.89053,-0.421577,1.7586,9.278
6065,2580251,40.066502,1.125616,1.4363,8.921
6066,2580317,41.990322,0.261805,2.4711,9.317
6067,2580462,43.197227,0.859788,2.1154,8.317
6068,2580547,41.912979,-0.872551,2.1367,0.0
6069,2580666,41.712238,-0.749256,2.1877,9.625
6070,2580699,42.881927,0.547727,2.9191,8.812
6071,2580975,44.97205,-0.33116,0.9983,0.0
6072,2581442,42.675045,0.32827,1.1804,0.0
6073,2581652,43.828472,1.010259,1.1369,8.968
6074,2582219,44.914101,-0.964753,0.6605,7.948
6075,2582316,41.39027,-0.129177,0.6539,9.197
6076,2582415,43.812901,0.627926,1.0134,8.913
6077,2582849,43.910645,-0.772561,1.5089,8.881
6078,2582943,42.771416,-0.292256,3.4563,8.83
6079,2584193,42.28043,-0.113746,2.2523,8.808
6080,2584494,44.260818,0.719088,1.0874,0.0
6081,2584733,44.954769,-0.140306,2.6503,0.0
6082,2584775,44.472633,-1.081209,2.536,9.53
6083,2585077,41.436611,-0.737587,1.2253,9.015
6084,2585096,41.448292,-0.137336,1.6031,0.0
6085,2585515,41.002666,0.789754,0.8489,8.472
6086,2585565,40.614231,1.167876,1.5709,8.746
6087,2586188,40.175941,0.797788,1.9306,9.137
6088,2586822,42.326035,-0.291978,1.2369,8.877
6089,2586848,41.661755,0.455022,1.1777,0.0
6090,2587054,40.164864,0.424168,1.7278,0.0
6091,2587150,41.848087,-0.426827,1.8664,9.487
6092,2587687,42.032139,0.597809,0.8324,8.359
6093,2588420,44.620613,0.883595,0.8479,0.0
6094,2588602,44.025127,0.276345,0.6272,7.787
6095,2588880,41.658096,-0.684808,0.8587,8.574
6096,2589155,40.291782,0.383727,0.79,8.624
6097,2589374,41.829205,0.30975,2.0689,0.0
6098,2589553,42.980354,-1.113732,1.5497,0.0
6099,2589605,40.750233,1.141296,2.0209,0.0
6100,2589945,40.904884,-0.394514,2.3485,0.0
6101,2590102,42.529282,0.423722,0.1978,7.953
6102,2590128,42.397781,0.695684,1.9597,0.0
6103,2590481,44.948254,-0.575392,2.1069,0.0
6104,2590841,43.595219,0.133012,1.2132,8.661
6105,2591244,44.737289,0.753945,1.3027,0.0
6106,2591352,40.117149,-0.934969,1.0263,8.947
6107,2591527,40.860928,-0.348927,1.3435,8.705
6108,2591603,43.522736,-0.897819,1.0148,0.0
6109,2591763,40.112232,0.822979,0.9599,8.549
6110,2592545,44.258678,-1.038157,0.8733,8.524
6111,2593261,43.091015,-0.56628,2.0306,8.518
6112,2593540,41.569191,0.331565,3.7957,0.0
6113,2593548,43.438374,-0.785049,2.4514,9.819
6114,2593550,41.300503,-1.220551,2.4604,8.487
6115,2594284,41.953636,-0.029881,1.8671,9.415
6116,2594928,41.891205,-0.068427,1.1383,8.847
6117,2595282,41.729198,0.732239,1.8751,9.209
6118,2595723,41.635647,-0.57757,1.7226,9.139
6119,2595801,44.258099,1.112385,2.1916,0.0
6120,2596227,40.600121,1.081266,2.4344,0.0
6121,2597127,43.104073,0.218938,1.295,0.0
6122,2597256,43.43914,-0.636032,2.9715,0.0
6123,2597342,40.263557,0.457596,1.4569,9.051
6124,2597579,43.77367,0.423039,0.3534,8.544
6125,2597798,41.249275,0.783899,1.926,0.0
6126,2598355,41.178242,-0.706448,0.6281,7.926
6127,2598484,44.432194,1.195703,1.7143,8.892
6128,2599156,42.086678,0.16577,1.6447,9.378
6129,2599233,40.486122,0.23515,3.5491,0.0
6130,2599235,40.484879,0.731008,0.9874,9.426
6131,2599403,41.822533,-0.014562,2.51,9.52
6132,2599499,42.129505,-0.840478,0.8841,8.251
6133,2599629,44.75539,0.206205,1.5831,9.248
6134,2599803,44.556885,-0.057359,1.3164,8.947
6135,2600609,44.556984,-1.229771,1.1667,8.883
6136,2600684,44.943645,-1.184586,2.512,9.53
6137,2601455,41.112026,-0.507913,2.0827,0.0
6138,2602283,42.228367,0.181645,1.1452,8.851
6139,2602823,44.058697,0.686576,1.0332,0.0
6140,2602940,41.177437,-0.389026,3.01,0.0
6141,2603047,43.74968,0.907481,2.0905,0.0
6142,2603166,42.592957,-1.008421,1.9536,9.28
6143,2603399,43.400906,0.65176,1.1278,8.28
6144,2603480,44.916702,0.310628,1.8485,0.0
6145,2603523,40.809269,0.849194,0.8012,0.0
6146,2603688,40.47678,-0.799349,2.3844,9.705
6147,2604456,41.773632,0.309589,0.6501,8.783
6148,2604580,43.9711,0.099351,2.0331,9.311
6149,2604669,43.798309,0.049593,0.7485,8.637
6150,2604726,43.106361,0.568273,1.6293,9.362
6151,2605085,41.666176,-0.043657,2.3424,0.0
6152,2605204,40.209843,-0.519187,2.0435,0.0
6153,2605412,40.738354,-0.763748,1.7729,0.0
6154,2605723,44.237965,-1.244895,1.9226,9.821
6155,2606429,41.290676,-1.000388,3.8264,0.0
6156,2606584,40.870258,0.642008,2.7527,8.974
6157,2607010,44.105373,-0.864332,1.6768,9.259
6158,2607434,41.065067,-0.014743,3.7415,9.221
6159,2607635,40.947395,-1.103271,3.9288,0.0
6160,2607738,40.542812,1.22669,1.6572,8.502
6161,2608143,41.422104,0.907168,0.6794,7.934
6162,2608249,40.90395,0.525869,0.6264,0.0
6163,2608478,41.389702,1.193859,2.2079,0.0
6164,2608544,41.380894,0.391065,1.3317,8.663
6165,2608700,43.486721,-0.189959,0.7562,8.957
6166,2608739,41.268612,0.478147,1.4872,8.796
6167,2608769,41.763538,-1.008888,2.5308,0.0
6168,2609344,43.140831,0.727954,1.9653,8.889
6169,2609473,41.663792,0.59326,0.9528,0.0
6170,2609949,40.919167,-0.633723,1.0976,0.0
6171,2610159,42.611092,0.150945,0.5963,9.426
6172,2610214,41.308365,-0.593215,1.0044,9.142
6173,2610344,42.231686,0.385143,1.0232,8.877
6174,2610686,43.420574,0.186129,1.6858,0.0
6175,2611054,41.400814,-0.467868,0.5666,0.0
6176,2611308,42.815094,-0.851406,1.2699,8.494
6177,2611824,42.273579,1.087888,1.4838,8.843
6178,2611978,40.016632,0.427403,1.1027,0.0
6179,2612294,44.684345,-0.920193,0.9043,8.483
6180,2612308,44.398125,0.80186,1.1906,0.0
6181,2612444,41.623184,1.091581,3.2851,8.722
6182,2612575,40.195229,-0.223588,1.1015,0.0
6183,2612806,41.137074,0.772127,2.0796,9.246
6184,2613029,43.742943,-0.195034,0.9194,8.354
6185,2613087,43.242165,-0.664652,1.257,8.2
6186,2613253,41.830688,0.004057,1.0907,8.84
6187,2613719,41.54744,0.400887,1.5723,8.736
6188,2613947,41.716118,-1.125746,0.6217,9.017
6189,2614483,41.509773,-0.53933,2.1593,0.0
6190,2614497,44.553574,1.100921,2.239,0.0
6191,2614607,43.859661,-0.540877,2.0249,0.0
6192,2614640,42.346695,-0.910484,0.9561,0.0
