,Unnamed: 0,SDSS_Name,ra_DR7,dec_DR7,M,ERR,ID,ra_S82,dec_S82,z
504,504,002243.61-001707.8,5.681721210479736,-0.285521000623703,9.022432974306078,0.10028652417099296,4149679,5.681731,-0.285506,1.4502
6530,6529,214145.90-005041.8,325.4412841796875,-0.8449670076370239,8.900085956761231,0.09112844976436184,1797571,325.441284,-0.844967,1.3952
3072,3072,021224.16-003201.2,33.10067749023437,-0.5336719751358032,9.205635286749636,0.08071609364862009,1647700,33.100677000000005,-0.53367,1.6302
8647,8646,233359.35+005456.2,353.497314453125,0.9156240224838256,9.196559501323671,0.08384849323734403,310132,353.497314,0.915627,1.7047
6619,6618,214538.46+001124.3,326.4102478027344,0.1901019960641861,9.292751662728458,0.3309364344317817,1904576,326.410248,0.190102,2.0534
3709,3709,023253.82-004656.5,38.22425842285156,-0.7823770046234131,8.778703626786621,0.5365406209638708,2074048,38.224255,-0.7823720000000001,1.8005
4849,4849,031820.77-003615.0,49.5865592956543,-0.6041690111160278,8.330330780579681,0.13304419358414846,3087473,49.586555,-0.604167,1.3109
4748,4748,031418.33-004436.2,48.57640075683594,-0.7434160113334656,8.39525138270535,0.20452355477823755,3163463,48.576393,-0.743414,1.3436
4268,4268,025429.15-005630.9,43.6214714050293,-0.9419429898262024,9.001030959378069,0.11107489550722424,2583426,43.621456,-0.941956,1.234
9140,9139,235545.51+004923.1,358.9396667480469,0.8230950236320496,8.67901392857654,0.3639579631748141,3908151,358.939667,0.8230959999999999,0.5562
4186,4186,025057.73+010654.8,42.74056243896485,1.115224003791809,9.119291945727793,0.15449485324354312,2490594,42.74055900000001,1.115227,1.7178
5301,5301,033504.65-005755.5,53.76940155029297,-0.9654380083084106,8.76002380689646,0.11199947876704966,3744102,53.769402,-0.965437,0.7194
2923,2923,020637.99+004648.3,31.658306121826172,0.7800949811935425,8.288886684234901,0.3228197748814361,1661120,31.658302000000006,0.780094,0.4863
6588,6587,214422.07+003914.8,326.09197998046875,0.6541159749031067,8.743508428181832,0.0451375255892419,1821873,326.09198,0.6541170000000001,2.0665
1810,1810,012035.64-003039.7,20.14852333068848,-0.5110309720039368,8.666179790640575,0.08100451211156093,975347,20.148518,-0.511029,1.3086
3486,3486,022540.43+005720.9,36.41847610473633,0.9558280110359192,9.291162642575898,0.0764442114504333,2100899,36.418472,0.955826,2.0103
7419,7418,222512.85-002255.2,336.3035583496094,-0.3820059895515442,8.16498799005371,0.1414231270425092,1100808,336.303558,-0.382001,2.464
3141,3141,021433.09-010916.2,33.63787841796875,-1.154528021812439,8.727574302128431,0.19250463070140664,1590722,33.637875,-1.154523,1.7003
1324,1324,005727.48-000127.7,14.364505767822266,-0.02437200024724007,8.327835946501185,0.3557060352557261,134930,14.364506,-0.024372,0.6571
4312,4312,025607.25+011038.6,44.03022766113281,1.1773940324783323,9.26678524939008,0.057288009352667535,2543315,44.030224,1.177394,1.3476
7494,7493,222831.43-000725.5,337.1309509277344,-0.1237720027565956,9.281633334942619,0.29026310444564396,1116816,337.130951,-0.123772,1.8901
8702,8701,233609.32-002515.9,354.0388488769531,-0.4211069941520691,8.352918134648325,0.3027496125863309,392632,354.038849,-0.421104,1.7339
8691,8690,233544.22-002359.2,353.93426513671875,-0.3998050093650818,9.45843912215108,0.4162579733280301,310044,353.934265,-0.399805,2.0895
8793,8792,234052.71-000044.1,355.21966552734375,-0.012256000190973282,8.435965072403338,0.4577759530236816,4002398,355.219666,-0.012258,1.8459
5541,5541,034321.50+001737.8,55.83961868286133,0.2938570082187653,9.209983699672293,0.02876388242644388,4988202,55.83961899999999,0.293856,1.443
6172,6171,210209.94-005621.0,315.54144287109375,-0.9391880035400392,8.185781829624961,0.0789114569188527,2866391,315.541443,-0.939188,2.0025
1540,1540,010809.59-005735.6,17.039979934692386,-0.9598910212516784,8.540095018197219,0.09832467994217474,669830,17.039968,-0.959881,1.2567
2681,2681,015658.70+004640.9,29.24460411071777,0.7780489921569824,8.721431483740549,0.0911190340973998,1321910,29.2446,0.77805,1.1331
9144,9143,235549.68+001605.6,358.95703125,0.2682250142097473,8.117040255847336,1.052987737820121,3926809,358.9570310000001,0.268228,1.4887
6313,6312,212108.40+001407.9,320.2850341796875,0.23553000390529635,8.755983795091389,0.24980565406022,2299497,320.285034,0.235531,1.0141
1191,1191,005149.24-000133.5,12.95518684387207,-0.02599800005555153,9.312973748477226,0.3930329421264617,243403,12.955185,-0.025997000000000003,0.6878
5293,5293,033448.61-004713.0,53.70254516601562,-0.7869449853897095,8.431943178506348,0.17115342477162254,3806514,53.702541,-0.7869510000000001,1.1358
1542,1542,010811.50+000522.2,17.04792594909668,0.0895019993185997,8.547895810240881,0.07388731340300685,710438,17.047924,0.089507,0.8648
7056,7055,220800.08+001210.3,332.0003356933594,0.2028779983520508,9.338524943448377,0.2503580115915981,1561111,332.000336,0.202877,2.175
2539,2539,015159.53-010912.3,27.99808120727539,-1.1534279584884644,8.725490850872477,0.13744222731537836,1300734,27.998081,-1.153429,0.6877
953,953,004228.38+010844.6,10.618261337280273,1.1457289457321167,8.15904267641598,0.07105818998656367,191912,10.618263,1.145729,0.8162
7241,7240,221620.26-001632.3,334.0844421386719,-0.2756569981575012,8.446968826572455,0.1223253821928518,1544554,334.084412,-0.275663,0.7547
6731,6730,215205.21+003649.8,328.021728515625,0.6138560175895691,8.926778443558623,0.15035705458608428,1963435,328.021729,0.613862,1.6995
4846,4846,031814.50-005647.2,49.56042098999024,-0.9464449882507324,8.898258309878646,0.2698387237844043,3138839,49.560417,-0.946443,0.6951
6801,6800,215607.46-002127.3,329.0310974121094,-0.3575940132141113,8.018693510967008,0.1702962229534079,1907308,329.0310970000001,-0.35759,0.7156
8010,8009,230206.99+002440.4,345.5291442871094,0.4112350046634674,9.021843647755562,0.06418341324846849,551722,345.529144,0.411236,1.5914
4330,4330,025650.74+001334.5,44.21144104003906,0.2262540012598037,7.529210946793617,1.6304584379986662,2551420,44.211441,0.226253,1.3486
5334,5334,033638.83-001854.7,54.161827087402344,-0.3152120113372803,8.696952098635734,0.11304742142459526,3734434,54.161819,-0.315206,0.5749
7330,7329,222046.16-005517.9,335.1923522949219,-0.9216510057449341,9.494101413219221,0.11094974060594873,1144174,335.192352,-0.921662,1.6995
4729,4729,031325.57-003801.0,48.35657501220703,-0.6336140036582947,9.641665702535727,0.10888857025304738,3141543,48.356564,-0.633609,1.4303
6541,6540,214219.53-003332.2,325.5813903808594,-0.5589540004730225,8.181217748329317,0.21830979904321493,1844719,325.58139,-0.558955,0.8608
5305,5305,033523.32-002203.9,53.84716796875,-0.3677740097045897,8.975459351613614,0.20167544401869308,3826946,53.84716,-0.36777,1.7675
5161,5161,033023.86+003641.4,52.59943389892578,0.6115019917488098,9.22096698637568,0.156045255357871,3806313,52.59943000000001,0.611505,1.7569
7860,7859,225246.97-010011.9,343.19573974609375,-1.0033199787139893,8.487024105465176,0.0560858654021553,819801,343.19574,-1.003321,0.431
2156,2156,013519.89+005800.9,23.832895278930664,0.9669299721717834,8.286374041552557,0.431532356711666,906100,23.832893,0.966933,1.4598
1062,1062,004603.29+000729.5,11.5137300491333,0.12486899644136427,8.791117846048815,0.11781658731686998,142102,11.513721,0.124873,2.5608
1167,1167,005109.45+001636.3,12.78937816619873,0.2767710089683533,8.444801991777119,0.393024771641061,179533,12.789377,0.276771,2.0361
3636,3636,023016.89-000743.7,37.57038116455078,-0.12883199751377106,9.17253248092478,0.03947624757614218,2009001,37.570377,-0.12883,0.875
7651,7650,223731.59+003155.1,339.3816223144531,0.5319730043411255,9.289925218849367,0.10575917065483896,1177993,339.381622,0.531979,1.048
5588,5588,034510.95+002817.4,56.29563522338867,0.4715029895305634,0.0,-1.0,4950664,56.295635,0.471492,2.441
7192,7191,221348.77-005007.8,333.4532470703125,-0.8355209827423096,8.675799091926162,0.13944096907911094,1364850,333.4532470000001,-0.835518,0.9883
4491,4491,030223.52+002515.3,45.59800720214844,0.4209190011024475,7.9853584109018385,0.09248033845858182,3171047,45.597992,0.420916,0.8916
7266,7265,221752.13+010258.7,334.46722412109375,1.0496590137481692,9.123889043321439,0.20914475916988,1491116,334.4672240000001,1.049661,2.1497
4980,4980,032256.30-002911.7,50.73458480834961,-0.486611008644104,7.866903175778138,0.2032757630309955,3818837,50.734585,-0.486607,0.5934
8335,8334,232056.98-005342.7,350.2374267578125,-0.8951969742774963,8.929468884451095,0.5166046489650877,409834,350.237396,-0.8951899999999999,1.2633
9208,9207,235815.45+004420.1,359.56439208984375,0.7389439940452576,8.627904790401608,0.14140084913389955,3960598,359.564392,0.738941,1.4995
4946,4946,032140.00-002711.1,50.41670608520508,-0.4530850052833557,9.307734179478947,0.18866291591278114,3744887,50.416702,-0.453084,1.8319
2782,2782,020059.69-003637.3,30.24873924255371,-0.6103839874267578,8.787142361623857,0.1054477594097585,1607134,30.248735,-0.610383,1.0646
717,717,003224.34-005943.9,8.101423263549805,-0.9955530166625975,9.1649433963124,0.0761771573061839,4069618,8.101422,-0.99555,1.2292
2502,2502,015002.55-004212.9,27.51064109802246,-0.7035899758338928,9.110800065100783,0.29256736544297185,1222383,27.510633,-0.703584,2.0617
4360,4360,025750.82-000518.5,44.46178817749024,-0.08849799633026123,7.990115240185412,0.3353113451333656,2563668,44.461784,-0.088497,0.8448
4171,4171,025019.27+003100.6,42.580299377441406,0.5168430209159851,8.975871464585714,0.053962093242927785,2475121,42.580299,0.516848,2.0275
8082,8081,230627.50-005321.5,346.6146240234375,-0.889307975769043,8.678744785554642,0.08804863622514926,458928,346.61462400000005,-0.889308,0.8604
9029,9028,235123.29+000852.8,357.8470458984375,0.14801199734210968,8.957109742927742,0.10718883602840767,3902722,357.847046,0.148013,1.6849
395,395,001759.83-000548.2,4.499320030212402,-0.0967240035533905,8.93683436955125,0.30596250577837225,11021,4.499319,-0.096728,1.8072
7186,7185,221340.04+002228.9,333.4168701171875,0.37470799684524536,8.184962896159613,0.6130440935994556,1399954,333.41687,0.374708,0.9024
9088,9087,235330.21-000413.3,358.3758850097656,-0.07038000226020813,9.001604771639839,0.5732242003447121,3938163,358.375885,-0.070383,1.8927
4492,4492,030227.71+003752.0,45.615478515625,0.6311200261116028,8.86189054745933,0.1187594071336837,3104329,45.615475,0.63112,1.0451
1365,1365,005930.06+011124.4,14.875264167785645,1.190116047859192,8.530728333234798,0.2531995923167057,179173,14.875266,1.190115,1.03
9035,9034,235133.07+005537.0,357.8878173828125,0.9269629716873168,0.0,-1.0,3973062,357.887817,0.926967,2.6860000000000004
8787,8786,234020.86+005559.7,355.0869140625,0.9332649707794192,8.56517739693472,0.05384092349516818,3898772,355.0869140000001,0.933271,0.6072
5917,5916,204841.06-001325.7,312.1711120605469,-0.22382000088691711,8.836580952414216,0.13467089371936,3241329,312.171112,-0.223819,1.0332
4968,4968,032234.07+002149.9,50.64198303222656,0.3638849854469299,7.882009897748902,0.14262641896211747,3867708,50.641983,0.363887,0.3482
2914,2914,020607.27+001402.0,31.530292510986328,0.2338960021734237,8.336020597258527,0.11002425316418084,1670043,31.530289,0.2339,1.4921
5644,5643,034827.37-005003.6,57.11406707763672,-0.8343430161476135,9.721222420860055,0.09717565537306497,4942537,57.114063,-0.8343389999999999,2.1075
3766,3766,023526.95-003133.4,38.86233139038086,-0.5259690284729004,9.097179182931336,0.10562360169283228,2094881,38.86232800000001,-0.5259699999999999,1.3969
3440,3440,022428.28-010655.3,36.11787033081055,-1.1153860092163086,8.752280877454403,0.06612244481113046,2046414,36.117863,-1.115385,1.1962
7357,7356,222203.39+011523.9,335.51416015625,1.2566659450531006,8.51516828202001,0.3843303489729905,1190383,335.51413,1.256665,1.6937
6806,6805,215617.07+004303.1,329.0711669921875,0.7175449728965759,9.955897071708225,0.4913669439997152,1909100,329.071167,0.717543,1.7704
2143,2143,013500.78-002950.3,23.75327491760254,-0.4973100125789642,9.565806066929712,0.16626187813395865,979240,23.753267,-0.497303,1.5482
5104,5104,032759.51+001713.1,51.99797439575195,0.28698399662971497,8.636277270181331,0.08159106284348015,3740075,51.997974,0.286987,2.0609
5073,5073,032656.14-005355.2,51.73392868041992,-0.8986809849739075,9.359469208606217,0.11621803577482565,3839433,51.733925,-0.8986799999999999,1.492
1571,1571,010928.31+005743.0,17.367982864379886,0.9619510173797609,8.732309601745097,0.20901415235795248,620871,17.367979000000002,0.961961,2.9717
4079,4079,024650.93-004457.3,41.71224212646485,-0.7492570281028748,9.228977765409269,0.2341534370667471,2580666,41.712238,-0.749256,2.1877
1122,1122,004843.69-011125.3,12.1820650100708,-1.1903619766235352,8.27948090613017,0.18975790392812414,249227,12.182057,-1.190362,0.6723
2786,2786,020106.18-005654.6,30.27577781677246,-0.9485070109367372,7.995353686033317,0.09986018219475676,1572529,30.27578,-0.948508,0.7045
2967,2967,020826.41+003810.4,32.11004638671875,0.6362400054931641,9.371848909683065,0.12875670656686994,1696691,32.110046000000004,0.636242,2.356
2504,2504,015007.91-003937.0,27.53298759460449,-0.6602990031242371,8.420762150290916,0.14320916027440328,1241861,27.532978000000004,-0.6602939999999999,2.7317
5988,5987,205157.18+002535.9,312.9882507324219,0.42663899064064026,7.637610965020273,1.4358483624147935,3673947,312.988251,0.426636,1.9078
7164,7163,221252.55-004536.3,333.2189636230469,-0.7601040005683899,8.97259573269141,0.04446871252444494,1475761,333.218964,-0.7601,1.2095
728,728,003247.53+004902.3,8.198058128356934,0.8173059821128845,9.224144648515194,0.10290211413528699,4087180,8.198053,0.8173060000000001,1.5479
7587,7586,223410.91+010848.0,338.54547119140625,1.1466729640960691,8.62307049116642,0.0915391040038268,1144054,338.545471,1.146675,1.1353
7543,7542,223151.82-010149.4,337.9659423828125,-1.0304139852523804,8.922364944422371,0.137099476197775,1105293,337.965942,-1.030409,1.0474
412,412,001829.01+003515.7,4.620888233184815,0.5877209901809692,8.750898008385843,0.09769555976788706,123709,4.620898,0.587713,1.1599
5745,5744,203946.96+000754.3,309.9456787109375,0.13176299631595612,8.324530003197424,0.4362354949649515,4874692,309.945679,0.131761,0.8364
7668,7667,223904.47+004124.7,339.7686767578125,0.6902009844779968,8.426390525592444,0.12232651404899005,1208577,339.768677,0.6902020000000001,1.4983
825,825,003630.01+001504.3,9.125046730041504,0.2512109875679016,8.644980438591992,0.4967924887429897,4070112,9.125046,0.25121,1.8379
3267,3267,021905.48-005327.8,34.77284622192383,-0.8910819888114929,7.964568393101523,0.2368942482646781,1692432,34.772839000000005,-0.8910799999999999,1.368
3974,3974,024340.11-001749.4,40.917137145996094,-0.2970690131187439,9.059366514870963,0.08193665127555821,2536513,40.917133,-0.297064,1.4392
8808,8807,234131.38-005039.8,355.3807678222656,-0.8444120287895203,8.791825179230681,0.1738348811149026,3882214,355.380768,-0.844411,1.0182
8306,8305,231858.56-005049.6,349.7440185546875,-0.8471289873123169,8.868905659919113,0.09961854192578776,543358,349.744019,-0.8471280000000001,3.2077
417,417,001842.68+005042.1,4.677855014801025,0.8450409770011902,9.103482221238714,0.08629256674323484,68572,4.677851,0.845037,1.9871
6748,6747,215334.41+000040.7,328.39337158203125,0.011318000033497809,8.636872593709395,0.09958737478150473,1923109,328.393372,0.011319,1.3728
2082,2082,013309.39+011103.2,23.289161682128906,1.1842260360717771,8.672123610261961,0.21461679162782635,947539,23.289158,1.184224,3.5093
3373,3373,022236.81+002038.1,35.653377532958984,0.3439269959926605,8.057222165445083,0.4174418530948384,1989006,35.653374,0.343929,1.7107
5726,5725,203825.64+005906.9,309.6068420410156,0.985264003276825,8.918021955678562,0.20942759596838867,4529053,309.606842,0.985265,1.7772
4107,4107,024748.87-000147.5,41.95364761352539,-0.029883999377489086,9.551242288299678,0.19470132691143646,2594284,41.953636,-0.029881,1.8671
4380,4380,025836.28-002752.1,44.65116882324219,-0.4644739925861359,9.091005872535856,0.137120772955489,2483888,44.651161,-0.464475,1.0142
7723,7722,224227.12+002926.4,340.6130065917969,0.490667998790741,9.04901452320192,0.3130852017974343,716517,340.613007,0.49067,1.7927
1066,1066,004611.81+001930.4,11.549242973327635,0.3251329958438873,8.649904695807438,0.37727946141734703,174561,11.54924,0.325131,0.6876
3913,3913,024135.69-000858.6,40.39872741699219,-0.149617001414299,8.256286062767579,0.13591482919443545,2482104,40.398727,-0.149615,0.8216
5536,5536,034310.96-004438.6,55.79567337036133,-0.7440569996833801,8.940673841256784,0.1963462988862658,4997441,55.79567,-0.744054,1.2743
8002,8001,230148.64-011010.6,345.45269775390625,-1.169618010520935,8.726771382222624,0.03771884706410717,495273,345.452698,-1.169632,0.8777
5387,5387,033821.25+003714.9,54.58854293823242,0.6208069920539856,8.414520292209001,0.15819492110891284,3753030,54.58854300000001,0.6208100000000001,1.5387
5732,5731,203905.23-005004.9,309.77178955078125,-0.8347139954566956,7.591927291802982,0.13237754282312686,4534480,309.77179,-0.834715,0.4270000000000001
2738,2738,015902.71-003224.9,29.76129150390625,-0.5402669906616211,8.850165860598066,0.2438978553040949,1252263,29.761288,-0.5402640000000001,2.4455
5052,5052,032607.91+004858.7,51.532997131347656,0.81632399559021,8.758975975691316,0.06484569501349073,3826260,51.532997,0.816327,1.1518
4000,4000,024432.90+004619.6,41.1370849609375,0.7721189856529236,9.330088955786117,0.11359318394567493,2612806,41.137074,0.772127,2.0796
