my_ID,ID,MJD,ra,dec,Mass,z,ERR,M_i,spec_mjd,u_band,g_band,r_band,i_band,z_band,ug,gr,ri,iz,zu
23430,4193-55476-0502 ,55476,320.11504,0.63705548,8.806872688,2.651,0.094900777,-25.861799,55476,21.44924,20.81024,20.74974,20.76241,20.68203,0.639,0.0605,-0.01267,0.08038,-0.76721
2975,7820-56984-0601 ,56984,43.594373,0.20320407,9.401377843,1.289404,0.14993049,-22.775808,56984,21.98781,22.27205,21.68256,21.85851,21.79177,-0.28424,0.58949,-0.17595,0.06674,-0.19604
7233,7834-56979-0154 ,56979,33.389111,-0.54735112,8.775748226,1.3529505,0.394215386,-22.717274,56979,22.57478,22.40538,21.95742,21.85135,21.7741,0.1694,0.44796,0.10607,0.07725,-0.80068
5585,7864-56979-0293 ,56979,4.3190367,-0.7876554,8.812525774,1.3740083,0.095529169,-24.082277,56979,21.1323,21.09148,20.73709,20.69823,20.67241,0.04082,0.35439,0.03886,0.02582,-0.45989
6187,7876-57002-0810 ,57002,19.379586,0.26807309,8.164803197,1.0714364,0.173797082,-23.260445,57002,22.18336,21.77814,21.35528,21.24139,20.96601,0.40522,0.42286,0.11389,0.27538,-1.21735
6053,4237-55478-0680 ,55478,35.032463,0.71084819,7.746952803,2.645,0.23299783,-24.965178,55478,23.20218,21.96969,21.73997,21.65713,21.32981,1.23249,0.22972,0.08284,0.32732,-1.87237
2702,7866-57002-0803 ,57002,7.0433909,0.54401574,8.567173236,1.7008911,0.071534459,-24.192257,57002,21.36923,21.29512,21.33732,21.0532,21.01527,0.07411,-0.0422,0.28412,0.03793,-0.35396
28187,0675-52590-0449 ,52590,341.38268,1.2105926,8.947245477,1.5174,0.345418676,-25.096966,52590,20.3097,20.11011,20.02861,19.8481,19.82767,0.19959,0.0815,0.18051,0.02043,-0.48203
18119,1511-52946-0367 ,52946,41.392012,0.977512,8.755263515,1.8528,0.447141199,-25.168711,52946,20.55032,20.6269,20.64473,20.34669,20.33448,-0.07658,-0.01783,0.29804,0.01221,-0.21584
27719,0382-51816-0167 ,51816,349.22469,-0.43805461,8.573891309,1.0993,0.507730712,-24.379387,51816,20.6353,20.42966,20.05183,20.0924,20.08565,0.20564,0.37783,-0.04057,0.00675,-0.54965
22187,0374-51791-0621 ,51791,334.92686,0.57088344,9.163428054,1.5505,0.145352086,-25.30686,58014,20.38804,20.14303,20.13165,19.97233,20.10142,0.24501,0.01138,0.15932,-0.12909,-0.28662
4763,7831-57016-0689 ,57016,34.906831,0.35513547,8.781719952,1.6162509,0.27212934,-23.578417,57016,22.15982,22.00501,22.05274,21.62743,21.62398,0.15481,-0.04773,0.42531,0.00345,-0.53584
10480,0694-52209-0257 ,52209,16.578818,-1.1022661,9.373575778,1.4873,0.234340336,-24.677052,52209,21.13018,20.76281,20.42678,20.18835,20.21008,0.36737,0.33603,0.23843,-0.02173,-0.9201
18081,4241-55450-0586 ,55450,41.389706,1.1938593,8.602747622,2.197,0.075644943,-25.926119,55450,20.72798,20.3199,20.19509,20.14081,19.96135,0.40808,0.12481,0.05428,0.17946,-0.76663
20706,1107-52968-0358 ,52968,326.55547,0.15855812,8.648220611,0.6212,0.559018449,-22.905588,55478,21.40502,20.6787,20.52888,20.13339,19.96598,0.72632,0.14982,0.39549,0.16741,-1.43904
9360,4232-55447-0066 ,55447,27.920343,-0.6321715,7.604284209,2.24,0.771404447,-24.252705,55447,22.18331,21.98118,21.83836,21.90247,21.58308,0.20213,0.14282,-0.06411,0.31939,-0.60023
6606,4226-55475-0874 ,55475,17.360238,1.0666696,8.876420671,2.212,0.032333889,-26.663942,55475,19.75758,19.41024,19.4101,19.31586,19.12787,0.34734,0.00014,0.09424,0.18799,-0.62971
3378,6780-56577-0958 ,56577,38.138692,0.91391599,8.220091154,1.344,0.124790548,-23.72891,56238,20.81055,20.99022,20.76229,20.72931,20.79377,-0.17967,0.22793,0.03298,-0.06446,-0.01678
15213,7860-57006-0375 ,57006,21.954098,0.84440091,8.712132733,0.8991268,0.082834086,-23.61491,57006,20.91199,20.7485,20.57092,20.48976,20.15604,0.16349,0.17758,0.08116,0.33372,-0.75595
8320,4236-55479-0332 ,55479,33.480141,-0.90422121,9.186344388,3.609,0.342426412,-26.65225,55479,24.72235,21.19758,20.37229,20.26954,20.16032,3.52477,0.82529,0.10275,0.10922,-4.56203
21816,1103-52873-0261 ,52873,334.8491,-0.24068427,8.619901914,1.5049,0.26990683,-24.970133,52873,20.46282,20.19386,20.02763,19.8442,19.82101,0.26896,0.16623,0.18343,0.02319,-0.64181
18913,0413-51929-0155 ,51929,50.118202,-0.54872605,8.626402884,1.7968,0.18225018,-24.964382,51929,20.87782,20.84425,20.91449,20.51616,20.48261,0.03357,-0.07024,0.39833,0.03355,-0.39521
19703,1242-52901-0506 ,52901,57.866706,0.07067388,9.197219017,1.5511,0.115994515,-25.656893,52901,19.26687,19.17657,19.19427,19.06449,19.18603,0.0903,-0.0177,0.12978,-0.12154,-0.08084
23614,5142-55825-0276 ,55825,320.22864,0.98797904,8.715846102,1.112,0.069761176,-24.452345,55825,20.37907,20.11622,19.82001,19.82963,19.87817,0.26285,0.29621,-0.00962,-0.04854,-0.5009
14790,4232-55447-0772 ,55447,27.164368,0.17597718,7.614741556,1.043,0.802986809,-22.608501,55447,21.73125,21.58677,21.31253,21.32995,21.19933,0.14448,0.27424,-0.01742,0.13062,-0.53192
2207,7854-56989-0454 ,56989,5.1182413,0.69690889,8.387873225,1.3109645,0.126445471,-23.161463,56989,22.10241,22.28074,21.56619,21.73449,21.81624,-0.17833,0.71455,-0.1683,-0.08175,-0.28617
9831,7822-57041-0219 ,57041,42.381192,-0.24462514,8.355925821,1.169203,0.11489848,-23.763758,57041,20.94943,20.89815,20.62989,20.71697,20.7035,0.05128,0.26826,-0.08708,0.01347,-0.24593
11835,4235-55451-0248 ,55451,32.23416,-1.081171,8.28255074,1.985,0.201183263,-25.469366,55451,20.89192,20.60798,20.47761,20.26159,20.12675,0.28394,0.13037,0.21602,0.13484,-0.76517
13059,1078-52643-0004 ,52643,24.943646,-0.41135789,8.923836795,0.8151,0.44738758,-23.779163,52643,20.25514,19.98882,19.88959,20.00103,19.84394,0.26632,0.09923,-0.11144,0.15709,-0.4112
11574,7820-56984-0132 ,56984,44.610509,-1.0369698,8.683139044,1.7964916,0.197536116,-23.968548,56984,22.04218,21.90209,21.89326,21.48421,21.31752,0.14009,0.00883,0.40905,0.16669,-0.72466
26591,0681-52199-0145 ,52199,353.01569,-0.69128409,8.205077968,1.2493,0.127461147,-25.293901,52199,20.10767,19.81875,19.42173,19.26236,19.21457,0.28892,0.39702,0.15937,0.04779,-0.8931
1746,1079-52621-0581 ,52621,22.229164,0.59301191,8.584331931,1.2159,0.313809202,-24.546696,52621,20.92313,20.55834,20.27455,20.16569,20.1548,0.36479,0.28379,0.10886,0.01089,-0.76833
27166,0677-52606-0159 ,52606,345.27672,-0.38527161,9.321088666,1.7802,0.08923236,-26.233356,58022,19.44365,19.4072,19.43654,19.21723,19.29156,0.03645,-0.02934,0.21931,-0.07433,-0.15209
1327,6780-56605-0501 ,56605,36.298203,0.84645192,7.594965373,0.35,0.101896005,-21.943178,56605,20.58667,20.46879,19.98644,19.85377,19.37992,0.11788,0.48235,0.13267,0.47385,-1.20675
66,4221-55443-0606 ,55443,7.7562565,0.3920494,8.665207523,2.543,0.090512278,-26.449556,55443,20.70091,19.99823,19.97405,19.93418,19.69342,0.70268,0.02418,0.03987,0.24076,-1.00749
8060,1075-52933-0305 ,52933,28.835535,-0.2064708,7.534401778,0.7605,0.868588822,-23.5357,52933,20.56091,20.32241,20.3046,20.26776,20.00645,0.2385,0.01781,0.03684,0.26131,-0.55446
7027,7872-57279-0656 ,57279,13.680698,0.26840304,8.153633846,1.0651575,0.094989006,-23.183748,57279,21.74695,21.82006,21.31734,21.56762,21.0543,-0.07311,0.50272,-0.25028,0.51332,-0.69265
11007,7855-57011-0192 ,57011,8.3099309,0.96250991,9.196532762,1.342,0.206351055,-23.147324,57011,21.93057,21.88774,21.62351,21.67242,21.32582,0.04283,0.26423,-0.04891,0.3466,-0.60475
13879,0697-52226-0447 ,52226,22.938875,0.79837601,8.985269328,1.0794,0.056387641,-24.880407,52226,19.84608,19.79229,19.50007,19.54895,19.53897,0.05379,0.29222,-0.04888,0.00998,-0.30711
7817,7822-57041-0766 ,57041,42.188985,0.32081793,8.869530368,1.2940608,0.081559045,-23.735136,57041,20.9133,21.00607,20.77848,20.85075,20.81666,-0.09277,0.22759,-0.07227,0.03409,-0.09664
20794,1092-52639-0015 ,52639,358.84943,-0.76202846,8.139037594,0.5357,0.420789719,-22.555527,52639,21.41846,20.85075,20.65944,20.23987,19.96546,0.56771,0.19131,0.41957,0.27441,-1.453
26645,5147-55854-0088 ,55854,329.65625,0.28145855,8.512871946,1.072,0.023387481,-25.101488,55854,19.64816,19.53967,19.25834,19.35488,19.53296,0.10849,0.28133,-0.09654,-0.17808,-0.1152
24134,4195-55452-0270 ,55452,324.70974,-0.47708472,7.976541447,2.087,0.181822403,-23.873135,55452,22.31606,21.95347,22.0629,22.02088,21.4884,0.36259,-0.10943,0.04202,0.53248,-0.82766
20130,4215-55471-0375 ,55471,358.02684,-0.7685152,8.358090416,2.728,0.640408124,-26.217888,55471,21.81215,20.71719,20.39369,20.32744,20.2249,1.09496,0.3235,0.06625,0.10254,-1.58725
4752,4240-55455-0672 ,55455,40.176583,0.95353328,8.362933647,2.195,0.289134697,-24.609905,55455,22.65417,22.17295,21.89252,21.71281,21.23917,0.48122,0.28043,0.17971,0.47364,-1.415
20940,4215-55471-0350 ,55471,358.10056,-0.16417436,9.135421379,2.742,0.306599715,-27.278021,55471,21.18271,19.70946,19.41444,19.17516,19.01135,1.47325,0.29502,0.23928,0.16381,-2.17136
321,4218-55479-0884 ,55479,4.0298056,0.5905786,7.961502811,3.08,0.159562112,-26.053659,55479,23.01665,20.80442,20.70211,20.76363,20.78482,2.21223,0.10231,-0.06152,-0.02119,-2.23183
27131,5143-55828-0320 ,55828,321.85159,1.1718627,8.454412103,2.003,0.381683798,-23.856628,55828,22.16292,22.05629,22.13363,22.0615,21.59715,0.10663,-0.07734,0.07213,0.46435,-0.56577
10282,7876-57002-0637 ,57002,18.603196,0.6871435,8.740041699,1.8794502,0.064559424,-25.38339,57002,21.69574,21.579,21.27433,20.73674,20.89422,0.11674,0.30467,0.53759,-0.15748,-0.80152
9792,0394-51913-0225 ,51913,12.869189,-0.41498971,9.049373014,1.9355,0.039505061,-26.782942,55201,19.08475,19.10515,19.08742,18.91506,18.85306,-0.0204,0.01773,0.17236,0.062,-0.23169
12536,6780-56605-0840 ,56605,37.344416,0.56154022,8.277204904,2.023,0.16098929,-23.977875,56605,22.0467,21.99167,22.0819,21.808,21.42632,0.05503,-0.09023,0.2739,0.38168,-0.62038
22289,0683-52524-0405 ,52524,356.47128,0.85461462,8.972933555,1.5489,0.079790335,-25.18821,57716,20.38126,20.28634,20.15799,19.98862,20.08314,0.09492,0.12835,0.16937,-0.09452,-0.29812
8755,7864-56979-0788 ,56979,4.4883015,0.94317227,7.975563873,1.916034,0.204939734,-25.311453,56979,20.76336,20.72822,20.71055,20.37322,20.36259,0.03514,0.01767,0.33733,0.01063,-0.40077
1440,7854-56989-0453 ,56989,5.0793335,0.78299762,7.300906157,1.912,0.386665048,-24.664774,56989,21.72292,21.628,21.49476,21.16902,20.89011,0.09492,0.13324,0.32574,0.27891,-0.83281
11785,7847-57012-0797 ,57012,23.798714,0.7283314,7.898176517,1.3306198,0.276638346,-24.070868,57012,20.97095,21.25227,20.93652,20.9215,20.97569,-0.28132,0.31575,0.01502,-0.05419,0.00474
2449,7873-57307-0881 ,57307,16.163121,-1.2297488,8.333559675,1.042,0.257050182,-22.894518,57307,22.20401,21.93307,21.56704,21.38925,21.04064,0.27094,0.36603,0.17779,0.34861,-1.16337
27649,4364-55855-0706 ,55855,342.55181,-1.2114656,8.169990971,0.714,0.366732108,-22.753687,55855,20.75926,20.30392,20.30754,20.44689,20.3317,0.45534,-0.00362,-0.13935,0.11519,-0.42756
22991,4197-55479-0436 ,55479,327.17961,-0.21869809,7.55316982,2.523,0.10610216,-25.311275,55479,21.85422,21.1086,21.1581,21.21475,20.77882,0.74562,-0.0495,-0.05665,0.43593,-1.0754
7420,7870-57016-0594 ,57016,10.858942,1.039834,9.096549467,1.434401,0.13500722,-24.390265,57016,21.57238,21.09903,20.82035,20.67637,20.81281,0.47335,0.27868,0.14398,-0.13644,-0.75957
16787,7847-57012-0029 ,57012,25.155691,-0.16240939,9.494481977,1.7569684,0.453828747,-24.030842,57012,22.09633,21.8994,21.79178,21.53138,21.4742,0.19693,0.10762,0.2604,0.05718,-0.62213
9368,6781-56274-0709 ,56274,38.688998,1.0516492,9.579937677,1.301,0.445359234,-23.609503,56274,22.24301,22.00094,21.60887,21.44279,21.13583,0.24207,0.39207,0.16608,0.30696,-1.10718
5129,6782-56572-0409 ,56572,40.212945,-1.088537,8.805911368,1.835,0.086242593,-25.679296,56572,20.10654,19.98143,19.96625,19.75561,19.76611,0.12511,0.01518,0.21064,-0.0105,-0.34043
21723,4216-55477-0634 ,55477,359.67288,0.96267438,6.874958895,2.381,0.729537425,-24.708822,55477,22.71053,21.89769,21.77044,21.70622,21.29461,0.81284,0.12725,0.06422,0.41161,-1.41592
25325,0677-52606-0627 ,52606,346.35295,0.60689066,7.831462112,0.6073,0.213303219,-24.122375,57711,19.63832,19.17302,19.13968,18.83385,18.90369,0.4653,0.03334,0.30583,-0.06984,-0.73463
2286,7862-56984-0176 ,56984,2.207248,-0.27804597,8.235260459,2.0571043,0.080372133,-24.478025,56984,21.20639,21.2511,21.53418,21.31053,21.09309,-0.04471,-0.28308,0.22365,0.21744,-0.1133
5652,8791-57373-0006 ,57373,23.482085,-0.3744398,9.521209296,1.6607158,0.35705732,-23.73624,57373,23.23975,23.06545,22.27532,21.54277,21.11091,0.1743,0.79013,0.73255,0.43186,-2.12884
16099,4217-55478-0570 ,55478,0.92043646,0.47177602,9.026794609,3.567,0.075788045,-27.252579,55478,22.93683,20.9691,20.0387,19.87214,19.95623,1.96773,0.9304,0.16656,-0.08409,-2.9806
13768,4242-55476-1000 ,55476,44.926815,0.027272004,8.941212607,2.204,0.132059018,-25.847,55476,20.73664,20.20338,20.063,20.06583,19.97346,0.53326,0.14038,-0.00283,0.09237,-0.76318
15684,4221-55443-0256 ,55443,8.5438549,-0.81986555,9.056226236,2.858,0.152868772,-25.385103,55443,22.47224,21.16899,20.97237,21.02682,20.94735,1.30325,0.19662,-0.05445,0.07947,-1.52489
26016,5143-55828-0437 ,55828,321.30097,0.95296919,8.324788373,1.089,0.092278321,-44.365299,55828,20.92089,20.87225,20.60869,20.66729,20.69613,0.04864,0.26356,-0.0586,-0.02884,-0.22476
23106,5147-55854-0281 ,55854,329.00276,0.4738084,8.130296336,1.203,0.154126346,-23.495319,55854,21.97179,21.6643,21.10308,20.97949,21.0432,0.30749,0.56122,0.12359,-0.06371,-0.92859
7725,7856-57260-0128 ,57260,10.873467,0.70468973,7.666935909,1.9367554,0.108950427,-24.927744,57260,20.75156,20.70297,20.66874,20.41913,20.32734,0.04859,0.03423,0.24961,0.09179,-0.42422
10251,7871-56902-0907 ,56902,13.832352,-0.98891621,9.812693455,3.425,0.334231635,-25.872604,56902,29.57195,22.03053,21.28769,21.07566,21.00477,7.54142,0.74284,0.21203,0.07089,-8.56718
1025,7334-56656-0428 ,56656,36.26744,-0.312769,8.454029261,1.214,0.138037669,-22.329382,56656,22.37658,22.57733,22.0756,22.21367,22.31706,-0.20075,0.50173,-0.13807,-0.10339,-0.05952
25924,1114-53179-0264 ,53179,313.74228,-0.6478894,9.137041981,2.1429,0.124775658,-26.030132,53179,20.15845,19.97897,19.9128,19.87306,19.64297,0.17948,0.06617,0.03974,0.23009,-0.51548
21868,7848-56959-0444 ,56959,358.19805,-0.25964253,8.780668477,1.215952,0.111252294,-23.444931,56959,21.39631,21.46952,21.17387,21.10036,21.22837,-0.07321,0.29565,0.07351,-0.12801,-0.16794
25660,4201-55443-0550 ,55443,333.98331,1.0241964,9.281847411,2.232,0.016845341,-27.454866,55443,19.46718,18.78486,18.64138,18.58915,18.41276,0.68232,0.14348,0.05223,0.17639,-1.05442
1628,7840-57003-0798 ,57003,28.515146,0.63863732,8.206507622,1.9003189,0.195242961,-23.951853,57003,22.08364,22.14586,22.39288,21.92073,21.872,-0.06222,-0.24702,0.47215,0.04873,-0.21164
10009,0707-52177-0079 ,52177,42.398171,-0.22691985,8.882959041,1.422,0.049339126,-25.466301,52177,19.64162,19.66505,19.48897,19.4652,19.51214,-0.02343,0.17608,0.02377,-0.04694,-0.12948
21837,4207-55475-0062 ,55475,345.82786,-0.51237747,8.396348117,2.286,0.15537657,-24.608814,55475,21.95819,21.45263,21.43241,21.49112,21.28315,0.50556,0.02022,-0.05871,0.20797,-0.67504
27288,4207-55475-0822 ,55475,345.29678,1.2120245,9.60569465,3.783,0.071076423,-27.829939,55475,28.82233,20.8266,19.66303,19.55157,19.5222,7.99573,1.16357,0.11146,0.02937,-9.30013
3438,1072-52643-0359 ,52643,34.77149,0.56285688,9.310221152,1.6921,0.479878074,-24.910126,52643,21.04736,20.92837,20.81411,20.45271,20.59744,0.11899,0.11426,0.3614,-0.14473,-0.44992
19062,1064-52577-0184 ,52577,51.462875,-0.38117159,7.911667076,1.0646,0.40926123,-24.382267,52577,20.14554,19.99605,19.70754,19.75913,19.65882,0.14949,0.28851,-0.05159,0.10031,-0.48672
20865,4212-55447-0252 ,55447,353.47747,-0.98651298,8.913579861,2.911,0.22880661,-25.875916,55447,22.363,21.02743,20.83577,20.80159,20.76376,1.33557,0.19166,0.03418,0.03783,-1.59924
25058,1115-52914-0310 ,52914,312.17111,-0.22382249,8.861569839,1.0337,0.127910845,-24.418238,52914,19.96126,19.83131,19.60882,19.69431,19.65978,0.12995,0.22249,-0.08549,0.03453,-0.30148
553,4224-55481-0706 ,55481,13.377348,1.076669,8.484145542,1.102,0.12521867,-24.440083,55481,20.48626,20.30164,19.97576,19.93571,20.02526,0.18462,0.32588,0.04005,-0.08955,-0.461
5633,7864-56979-0292 ,56979,4.3204885,-0.69203648,8.843292981,1.9242783,0.25863843,-24.119703,56979,21.78178,21.66965,21.70988,21.39444,21.30795,0.11213,-0.04023,0.31544,0.08649,-0.47383
11042,4233-55449-0006 ,55449,30.0263,-0.61938699,9.897542984,2.145,0.026534034,-27.773523,55449,19.36787,18.64096,18.1534,18.13631,17.97367,0.72691,0.48756,0.01709,0.16264,-1.3942
976,7852-56987-0402 ,56987,0.098302752,0.66618963,8.325496313,0.9013255,0.282505387,-23.032291,56987,22.10073,21.30555,20.87345,20.66582,20.2696,0.79518,0.4321,0.20763,0.39622,-1.83113
12577,4242-55476-0062 ,55476,44.750407,-0.68015737,8.80327737,3.06,0.320873023,-25.696173,55476,23.72338,21.55915,21.278,21.26343,21.19592,2.16423,0.28115,0.01457,0.06751,-2.52746
28022,1153-52933-0035 ,52933,329.92683,-0.22659,8.1276688,0.6076,0.096860953,-23.009497,52933,20.50814,20.11955,20.14716,19.91831,19.84838,0.38859,-0.02761,0.22885,0.06993,-0.65976
13175,7859-57282-0165 ,57282,17.741107,0.80823764,8.558404752,1.2606035,0.155271187,-24.395773,57282,20.97521,20.88683,20.51218,20.47954,20.4894,0.08838,0.37465,0.03264,-0.00986,-0.48581
17538,1080-52614-0083 ,52614,19.955508,-0.75128171,8.704247501,1.4652,0.07061245,-25.011381,52614,21.13406,20.93505,20.40344,20.17492,20.26831,0.19901,0.53161,0.22852,-0.09339,-0.86575
516,4222-55444-0027 ,55444,11.46122,-0.36137474,8.468230521,2.511,0.050300484,-26.017624,55444,21.05319,20.43896,20.35166,20.31879,20.07988,0.61423,0.0873,0.03287,0.23891,-0.97331
967,4242-55476-0349 ,55476,43.36379,-0.6211249,8.462112555,3.447,0.082652273,-26.224459,55476,28.95743,21.69536,21.00379,20.88489,20.90741,7.26207,0.69157,0.1189,-0.02252,-8.05002
16052,0402-51793-0464 ,51793,27.23054,0.40970018,8.880226971,1.6963,0.090564396,-26.827734,58103,18.56556,18.57793,18.54815,18.34912,18.31709,-0.01237,0.02978,0.19903,0.03203,-0.24847
25539,0983-52443-0431 ,52443,313.00673,0.014330894,8.46108574,0.5349,0.090453859,-24.336943,52443,19.19424,18.84103,18.6922,18.44384,18.42705,0.35321,0.14883,0.24836,0.01679,-0.76719
25606,0378-52146-0008 ,52146,342.23048,-1.1943365,8.642987777,0.9235,0.045784021,-25.312002,58067,18.97789,18.67535,18.50974,18.63563,18.61638,0.30254,0.16561,-0.12589,0.01925,-0.36151
10435,7876-57002-0180 ,57002,19.614425,-0.77021396,10.25020941,2.23,0.278213686,-24.723242,57002,22.72368,22.10317,21.58046,21.44564,21.26439,0.62051,0.52271,0.13482,0.18125,-1.45929
10152,7822-57041-0169 ,57041,42.413185,-1.0399257,8.513701874,1.9014897,0.047337906,-24.696646,57041,21.06449,21.18837,21.20508,20.90532,20.87027,-0.12388,-0.01671,0.29976,0.03505,-0.19422
16272,7837-56987-0867 ,56987,31.345713,0.58708896,8.394972284,2.3325882,0.25067544,-24.258581,56987,22.58744,21.93994,21.83281,21.83179,21.59955,0.6475,0.10713,0.00102,0.23224,-0.98789
13299,8793-57391-0878 ,57391,27.078329,0.53979719,8.88335379,1.5132337,0.132451414,-23.697342,57391,24.21154,22.7021,21.9708,21.40745,21.10696,1.50944,0.7313,0.56335,0.30049,-3.10458
7030,7862-56984-0322 ,56984,1.4298393,-0.71683215,8.963975992,2.0440176,0.172391335,-25.66741,56984,20.45065,20.33989,20.43246,20.23431,20.01058,0.11076,-0.09257,0.19815,0.22373,-0.44007
16857,4227-55481-0836 ,55481,18.970134,0.67681099,8.32070542,1.051,0.073681074,-23.859806,55481,20.24365,20.22615,20.05942,20.17419,20.2652,0.0175,0.16673,-0.11477,-0.09101,0.02155
25187,4192-55469-0054 ,55469,320.93641,-0.77854973,9.146303267,2.281,0.056291993,-24.151253,55469,22.6981,21.6997,21.9028,21.80167,21.30396,0.9984,-0.2031,0.10113,0.49771,-1.39414
3759,0699-52202-0498 ,52202,26.511641,0.13302041,8.796091984,1.3433,0.102705539,-25.243076,52202,19.62007,19.69194,19.40509,19.46081,19.53688,-0.07187,0.28685,-0.05572,-0.07607,-0.08319
3357,6780-56605-0579 ,56605,36.490218,0.75692508,8.490480144,1.907,0.068249487,-24.49618,56605,21.28186,21.40191,21.35735,21.11598,21.02997,-0.12005,0.04456,0.24137,0.08601,-0.25189
16005,7840-57003-0554 ,57003,27.228248,0.92542355,8.753719433,1.9673731,0.074690572,-25.636175,57003,20.70873,20.48953,20.33895,20.11553,19.93095,0.2192,0.15058,0.22342,0.18458,-0.77778
20183,4201-55443-0972 ,55443,335.99222,0.34368353,9.164954231,1.251,0.451079845,-25.128153,55443,21.57994,20.37533,19.59957,19.36138,19.22644,1.20461,0.77576,0.23819,0.13494,-2.3535
15728,8793-57391-0152 ,57391,27.214779,-0.20934304,7.631266201,0.3931251,0.219969687,-21.991295,57391,22.32135,21.28749,20.42208,20.00599,19.42875,1.03386,0.86541,0.41609,0.57724,-2.8926
12377,6780-56577-0198 ,56577,37.332352,-0.337064,8.994357158,1.63,0.215502052,-23.830008,56577,22.01268,21.79393,21.73911,21.33764,21.42264,0.21875,0.05482,0.40147,-0.085,-0.59004
7667,0689-52262-0362 ,52262,7.2788914,0.87438187,9.628957449,1.8083,0.267679783,-26.366211,52262,19.46903,19.39802,19.42893,19.16134,19.12469,0.07101,-0.03091,0.26759,0.03665,-0.34434
6312,4239-55458-0010 ,55458,40.327988,-0.17015887,8.213934557,1.258,0.251916924,-24.038137,55458,20.96697,20.71106,20.43786,20.45065,20.48696,0.25591,0.2732,-0.01279,-0.03631,-0.48001
15299,8790-57363-0759 ,57363,19.849923,0.59876388,8.068291345,1.3727,0.11707003,-22.788954,57363,22.54708,22.79732,21.9954,21.99061,21.84738,-0.25024,0.80192,0.00479,0.14323,-0.6997
19147,1063-52591-0342 ,52591,52.289843,0.38325198,8.85824807,0.7565,0.283890783,-23.975473,52591,19.99503,19.67231,19.5351,19.41406,19.23364,0.32272,0.13721,0.12104,0.18042,-0.76139
24972,5143-55828-0497 ,55828,320.82504,1.1787029,8.402890778,1.177,0.056861128,-24.579691,55828,19.66682,19.67015,19.54573,19.66603,19.82982,-0.00333,0.12442,-0.1203,-0.16379,0.163
