my_ID,ID,MJD,ra,dec,Mass,z,ERR,M_i,spec_mjd,ra.1,dec.1,u_band,g_band,r_band,i_band,z_band,ug,gr,ri,iz,zu
24637,1474-52933-0224 ,52933,329.2994,-0.573952,8.884901177,0.906,0.205003955,-23.622396,52933,329.2994,-0.573948,20.82486,20.49769,20.36159,20.45087,20.22,0.32717,0.1361,-0.08928,0.23087,-0.60486
90,7848-56959-0093 ,56959,0.033475669,-0.45764001,8.295620576,2.1808424,0.221217285,-23.73888,56959,0.03346069,-0.4576296,22.61174,22.1572,22.04032,22.01039,21.6048,0.45454,0.11688,0.02993,0.40559,-1.00694
12363,4218-55479-0192 ,55479,3.7355058,-0.018899168,8.58757307,2.631,0.156474977,-26.35021,55479,3.735502,-0.01889837,20.8248,20.148,20.08682,20.21964,20.02052,0.6768,0.06118,-0.13282,0.19912,-0.80428
16789,0394-51913-0397 ,51913,12.269536,0.19363502,8.209666605,0.6744,0.125433241,-24.37974,58096,12.26955,0.1936371,19.19426,18.90947,18.91541,18.85778,18.855,0.28479,-0.00594,0.05763,0.00278,-0.33926
8901,0694-52209-0440 ,52209,16.501268,0.26609585,8.990295052,1.3454,0.082864543,-24.90263,52209,16.50125,0.266107,20.07884,20.14938,19.83759,19.8337,19.8558,-0.07054,0.31179,0.00389,-0.0221,-0.22304
23008,0681-52199-0343 ,52199,351.35751,0.15664484,8.443336663,2.0013,0.191828477,-26.267593,52199,351.3575,0.156636,20.02096,19.94466,19.81573,19.54139,19.31172,0.0763,0.12893,0.27434,0.22967,-0.70924
23920,5142-55825-0238 ,55825,320.3378,1.155811,8.712522598,2.028,0.041290092,-25.098749,55825,320.3378,1.155806,20.64402,20.71134,20.80984,20.64588,20.41998,-0.06732,-0.0985,0.16396,0.2259,-0.22404
4284,1078-52643-0229 ,52643,23.399005,-1.1192918,8.595281991,1.7925,0.275476337,-25.144438,52643,23.399,-1.119293,20.64793,20.57231,20.49809,20.19838,20.15105,0.07562,0.07422,0.29971,0.04733,-0.49688
5142,0692-52201-0172 ,52201,13.596087,-0.12498873,8.707902495,1.467,0.073806857,-25.805866,52201,13.59609,-0.124992,19.5147,19.51841,19.39555,19.27478,19.31363,-0.00371,0.12286,0.12077,-0.03885,-0.20107
7206,7818-56989-0423 ,56989,20.429445,-0.81765654,8.806507396,1.8973068,0.202456285,-24.91923,56989,20.42945,-0.8176565,21.5106,21.36115,21.18841,20.82066,20.7819,0.14945,0.17274,0.36775,0.03876,-0.7287
14610,4219-55480-0122 ,55480,5.7677995,-1.1456228,8.506480279,2.152,0.093551755,-25.087315,55480,5.767797,-1.14562,21.33397,21.0068,20.93778,20.92431,20.7588,0.32717,0.06902,0.01347,0.16551,-0.57517
1818,0686-52519-0503 ,52519,2.1862591,0.43071087,9.508092418,2.1214,0.124656826,-26.840288,52519,2.186263,0.430721,19.33373,19.0801,18.95498,18.9719,18.85651,0.25363,0.12512,-0.01692,0.11539,-0.47722
20493,5141-55746-0254 ,55746,318.35337,0.48526166,8.144453896,1.459,0.139250845,-23.859667,55746,318.3534,0.4853048,21.2442,21.1477,20.98893,20.82063,20.82503,0.0965,0.15877,0.1683,-0.0044,-0.41917
25384,0381-51811-0500 ,51811,347.64635,0.51635114,8.279857526,1.2539,0.137179413,-25.048985,51811,347.6464,0.516336,19.77858,19.71979,19.54891,19.50945,19.50808,0.05879,0.17088,0.03946,0.00137,-0.2705
12406,4224-55481-0628 ,55481,13.010028,1.0247924,9.867682384,2.277,0.015605543,-28.884424,55481,13.01003,1.02479,17.73221,17.28234,17.25008,17.21481,17.01469,0.44987,0.03226,0.03527,0.20012,-0.71752
18901,0712-52199-0354 ,52199,49.975293,0.55747968,8.826470415,1.2566,0.076143774,-24.442669,52199,49.97527,0.557504,20.31528,20.35604,20.00348,20.05741,20.00949,-0.04076,0.35256,-0.05393,0.04792,-0.30579
23641,0673-52162-0229 ,52162,336.65954,-0.14966362,8.76017389,1.0781,0.214015981,-24.331348,58039,336.6595,-0.1496807,20.25696,20.15802,19.8029,19.97339,19.97542,0.09894,0.35512,-0.17049,-0.00203,-0.28154
24209,4198-55480-0626 ,55480,329.22562,1.0521236,9.25113553,2.527,0.041954332,-26.529129,55480,329.2256,1.052128,20.57867,20.07305,19.96844,19.95821,19.77929,0.50562,0.10461,0.01023,0.17892,-0.79938
13737,4230-55483-0184 ,55483,23.90597,-0.64807284,8.507272545,2.276,0.041962215,-25.780605,55483,23.90597,-0.6480743,21.0753,20.42466,20.25219,20.25397,19.98778,0.65064,0.17247,-0.00178,0.26619,-1.08752
13043,0692-52201-0352 ,52201,12.079684,0.24916662,8.574747651,1.545,0.153241966,-25.364862,52201,12.07969,0.249215,20.22421,20.02969,19.92743,19.73957,19.85222,0.19452,0.10226,0.18786,-0.11265,-0.37199
16128,4218-55479-0880 ,55479,3.9179327,0.72714666,9.066567598,2.459,0.059680836,-26.024607,55479,3.91794,0.7271444,20.93337,20.33764,20.27351,20.26003,20.08852,0.59573,0.06413,0.01348,0.17151,-0.84485
4161,7843-56902-0354 ,56902,25.492223,-0.130838,8.84454503,1.5110146,0.055793285,-25.129259,56902,25.49225,-0.1308529,21.09335,20.64199,20.23453,19.91865,19.88852,0.45136,0.40746,0.31588,0.03013,-1.20483
16254,4220-55447-0097 ,55447,7.656443,-0.68032242,8.005655387,0.668,0.161934255,-23.236288,55447,7.656444,-0.6803294,20.44574,20.02952,20.05845,20.0681,20.1213,0.41622,-0.02893,-0.00965,-0.0532,-0.32444
9737,4239-55458-0315 ,55458,38.724798,-0.15547028,8.219118786,2.859,0.296613188,-26.351425,55209,38.7248,-0.1554687,22.74793,20.9712,20.56237,20.19381,19.99678,1.77673,0.40883,0.36856,0.19703,-2.75115
8044,0397-51794-0329 ,51794,17.447612,1.1307291,8.777716507,0.9663,0.043372389,-25.942709,58104,17.44765,1.130682,18.33168,18.27751,18.16528,18.24429,18.20562,0.05417,0.11223,-0.07901,0.03867,-0.12606
11474,1090-52903-0466 ,52903,1.6694982,0.64395495,8.541017772,1.337,0.079186429,-24.746674,52903,1.669491,0.643951,20.63411,20.44838,20.00102,20.02578,20.18385,0.18573,0.44736,-0.02476,-0.15807,-0.45026
2067,7868-57006-0149 ,57006,9.6853099,-0.31488249,8.884794943,2.352,0.139120855,-24.458429,57006,9.685309,-0.3148837,22.51532,21.69361,21.67017,21.5864,21.23315,0.82171,0.02344,0.08377,0.35325,-1.28217
429,0701-52179-0487 ,52179,30.431193,0.53965456,8.680583301,2.2983,0.045074721,-26.740349,52179,30.43119,0.539658,20.18649,19.49328,19.57673,19.46675,19.20985,0.69321,-0.08345,0.10998,0.2569,-0.97664
21162,4194-55450-0205 ,55450,323.22997,-1.2044477,9.302570636,2.29,0.185745587,-27.063829,55450,323.23,-1.20445,20.36082,19.58971,19.22223,18.96196,18.63772,0.77111,0.36748,0.26027,0.32424,-1.7231
23946,4202-55445-0492 ,55445,335.23755,-0.30246318,8.478306651,2.211,0.147895035,-24.92071,55445,335.2375,-0.3024763,21.27974,20.89796,20.88418,20.8352,20.78784,0.38178,0.01378,0.04898,0.04736,-0.4919
18941,0413-51929-0572 ,51929,50.282849,0.99257215,8.964986142,0.7482,0.095800277,-24.507923,51929,50.28284,0.992588,19.13546,18.75764,18.79567,18.92898,18.64963,0.37782,-0.03803,-0.13331,0.27935,-0.48583
17293,7831-57016-0606 ,57016,34.310147,-0.14679564,9.002854996,1.305,0.225066257,-23.024311,57016,34.31015,-0.1467956,22.07074,22.34593,21.88933,21.78993,21.57195,-0.27519,0.4566,0.0994,0.21798,-0.49879
26940,5145-55835-0200 ,55835,325.82265,0.36974279,8.616879325,1.255,0.136722736,-25.308336,55835,325.8227,0.369747,20.70284,20.1741,19.41545,19.16399,19.00944,0.52874,0.75865,0.25146,0.15455,-1.6934
21414,5141-55746-0102 ,55746,318.92843,0.71692077,8.394422999,1.687,0.054299144,-24.29952,55746,318.9284,0.7168889,21.40284,21.32593,21.43221,21.10236,21.14688,0.07691,-0.10628,0.32985,-0.04452,-0.25596
2449,7873-57307-0881 ,57307,16.163121,-1.2297488,8.333559675,1.042,0.257050182,-22.894518,57307,16.16314,-1.229733,22.20401,21.93307,21.56704,21.38925,21.04064,0.27094,0.36603,0.17779,0.34861,-1.16337
12797,7834-56979-0960 ,56979,33.87207,0.44703208,8.362731448,2.0937927,0.083555416,-24.040306,56979,33.87208,0.4470207,22.12687,22.02551,22.17891,21.88306,21.47359,0.10136,-0.1534,0.29585,0.40947,-0.65328
11387,7834-56979-0408 ,56979,32.215341,-1.0564367,8.51817672,1.3677055,0.074775078,-23.917351,56979,32.21534,-1.056437,21.38725,21.31484,20.86063,20.91257,21.15985,0.07241,0.45421,-0.05194,-0.24728,-0.2274
16675,3606-55182-0256 ,55182,28.326244,-0.84299997,8.68300692,2.483,0.202649724,-25.004482,55182,28.32623,-0.8429973,22.05497,21.50192,21.34955,21.39998,21.13211,0.55305,0.15237,-0.05043,0.26787,-0.92286
2942,4219-55480-0272 ,55480,5.1534903,-0.62772461,8.888015038,1.602,0.17837762,-25.046782,55480,5.153491,-0.6277249,21.48548,20.86133,20.48841,20.1111,19.94203,0.62415,0.37292,0.37731,0.16907,-1.54345
10684,8790-57363-0699 ,57363,19.623765,0.033967786,8.522343069,3.2218356,0.276328292,-24.788849,57363,19.62379,0.03397712,24.45534,22.37541,22.23633,22.21355,21.7481,2.07993,0.13908,0.02278,0.46545,-2.70724
19137,1516-52933-0600 ,52933,52.260998,0.235619,9.11827268,2.8975,0.203380255,-26.200035,52933,52.26101,0.235612,21.58846,20.34847,20.21683,20.22915,20.27498,1.23999,0.13164,-0.01232,-0.04583,-1.31348
11566,4217-55478-0547 ,55478,0.67627344,0.89253899,8.747562891,3.941,0.224928468,-26.442636,55478,0.6762794,0.892532,25.11684,22.32883,21.13209,20.97275,21.12607,2.78801,1.19674,0.15934,-0.15332,-3.99077
9379,7868-57006-0060 ,57006,10.063447,-0.45980345,8.94027879,1.2942351,0.034252939,-23.418015,57006,10.06345,-0.4598035,21.84435,21.65225,20.89992,21.0443,21.0901,0.1921,0.75233,-0.14438,-0.0458,-0.75425
27277,4200-55499-0970 ,55499,334.29269,0.6553155,8.159813686,1.596,0.285453892,-23.453928,55499,334.2927,0.6552647,22.16122,21.82133,21.79254,21.52937,21.64946,0.33989,0.02879,0.26317,-0.12009,-0.51176
11614,4240-55455-0804 ,55455,40.829377,0.60430094,9.10809701,2.26,0.072035421,-24.476227,55455,40.82939,0.6043279,22.16905,21.61452,21.47812,21.47182,21.31817,0.55453,0.1364,0.0063,0.15365,-0.85088
25711,4197-55479-0346 ,55479,327.70356,-0.64405922,8.207377646,0.855,0.063798473,-22.358051,55479,327.7036,-0.6440474,22.40063,21.71541,21.58179,21.46509,21.11582,0.68522,0.13362,0.1167,0.34927,-1.28481
12094,3744-55209-0413 ,55209,37.310288,-0.91778509,8.312521364,1.92,0.088076716,-24.653296,55209,37.31029,-0.9177861,21.0504,20.79902,21.03946,21.0091,20.58426,0.25138,-0.24044,0.03036,0.42484,-0.46614
23258,0987-52523-0235 ,52523,320.02621,-0.73539158,8.742326139,2.0506,0.054207603,-27.52298,58039,320.0262,-0.7353876,18.58384,18.62917,18.56908,18.35387,18.12963,-0.04533,0.06009,0.21521,0.22424,-0.45421
7950,7840-57003-0378 ,57003,27.835896,-0.98375417,8.679805756,2.1016932,0.256940818,-24.002733,57003,27.83592,-0.9837487,22.36247,22.13171,22.09371,21.96084,21.47967,0.23076,0.038,0.13287,0.48117,-0.8828
22981,4213-55449-0804 ,55449,355.14585,0.41127335,8.560120527,1.92,0.139710174,-24.936926,55449,355.1459,0.4112812,21.71088,20.79711,27.64832,20.67938,20.59908,0.91377,-6.85121,6.96894,0.0803,-1.1118
2974,8789-57358-0364 ,57358,17.174927,-0.99736981,8.645148621,1.589,0.203426095,-45.133377,57358,17.17493,-0.9973698,23.23087,22.99084,22.69577,22.26261,22.20978,0.24003,0.29507,0.43316,0.05283,-1.02109
5122,0387-51791-0042 ,51791,0.32676806,-1.0393339,8.847058584,1.9685,0.093053891,-26.288174,51791,0.326674,-1.039397,19.8761,19.82351,19.7236,19.51199,19.36399,0.05259,0.09991,0.21161,0.148,-0.51211
3549,7870-57016-0554 ,57016,10.662406,0.65743277,7.653033737,2.0604355,0.033457006,-24.572605,57016,10.66244,0.6574395,21.60181,21.77524,21.93203,21.56019,21.41188,-0.17343,-0.15679,0.37184,0.14831,-0.18993
9225,7832-56904-0905 ,56904,37.064829,-0.93544244,8.524108595,2.996226,0.134714821,-24.343462,56238,37.06483,-0.9354454,24.36825,22.37086,22.14882,22.396,22.47203,1.99739,0.22204,-0.24718,-0.07603,-1.89622
25140,4288-55501-0404 ,55501,346.32515,0.93157242,9.306851187,2.559,0.099509319,-25.687403,55501,346.3251,0.9315745,21.44613,20.64781,20.57511,20.64899,20.43989,0.79832,0.0727,-0.07388,0.2091,-1.00624
1572,4236-55479-0448 ,55479,32.900146,-0.98544706,8.400139462,0.656,0.05013969,-24.734938,55479,32.90015,-0.9854359,20.57452,19.53182,19.06592,18.69603,18.58825,1.0427,0.4659,0.36989,0.10778,-1.98627
12766,6780-56267-0216 ,56267,37.365269,-1.02372,8.966927329,2.133,0.045589337,-25.757601,56267,37.36526,-1.023745,20.35448,20.27674,20.23449,20.13209,19.93835,0.07774,0.04225,0.1024,0.19374,-0.41613
22552,0684-52523-0597 ,52523,359.01803,0.45918903,9.444466221,1.4105,0.072656362,-26.342468,57713,359.018,0.4591829,19.10637,19.01748,18.66972,18.62082,18.7709,0.08889,0.34776,0.0489,-0.15008,-0.33547
22840,4200-55499-0836 ,55499,333.52483,0.68463275,8.111960305,2.26,0.154536955,-25.063499,55499,333.5248,0.6846357,21.43341,20.92244,20.88433,20.84284,20.71964,0.51097,0.03811,0.04149,0.1232,-0.71377
15909,4227-55481-0182 ,55481,18.916902,-0.55797601,9.646354346,1.601,0.020599162,-27.276432,57002,18.91691,-0.5579682,18.26425,17.86378,17.98261,17.82668,17.89011,0.40047,-0.11883,0.15593,-0.06343,-0.37414
16729,1504-52940-0530 ,52940,28.328482,0.771536,9.385045186,1.6629,0.079970803,-25.131704,52940,28.32847,0.771544,20.42534,20.27014,20.32491,20.05944,20.1829,0.1552,-0.05477,0.26547,-0.12346,-0.24244
26493,4215-55471-0919 ,55471,359.32651,0.73065817,8.778598243,4.366,0.140720972,-28.047365,55471,359.3265,0.7306535,26.26798,22.02934,19.86326,19.65994,19.47004,4.23864,2.16608,0.20332,0.1899,-6.79794
22228,1473-52908-0014 ,52908,328.80078,-0.883444,7.63774365,2.1797,0.166911913,-25.412556,52908,328.8008,-0.883442,20.56785,20.31443,20.41053,20.30591,20.08024,0.25342,-0.0961,0.10462,0.22567,-0.48761
4007,6780-56577-0965 ,56577,38.203062,0.74486042,8.650861641,1.356,0.170113798,-23.564428,56577,38.20307,0.7448333,21.77638,21.69579,21.36152,21.36219,21.34123,0.08059,0.33427,-0.00067,0.02096,-0.43515
22497,4213-55449-0226 ,55449,355.07162,-0.4498101,8.822187461,4.199,0.061776375,-26.485012,55449,355.0716,-0.4498197,27.91815,23.18246,21.34932,21.23446,21.04651,4.73569,1.83314,0.11486,0.18795,-6.87164
1159,7820-56984-0567 ,56984,43.385043,0.15228017,8.832919993,1.9564508,0.036366075,-25.385828,56984,43.38504,0.1522802,20.50494,20.49037,20.43902,20.22476,20.07148,0.01457,0.05135,0.21426,0.15328,-0.43346
8988,8790-57363-0172 ,57363,20.520106,-0.80150102,8.742722107,1.0264654,0.054914146,-24.804108,57363,20.52012,-0.8014826,19.50345,19.40721,19.25822,19.39317,19.39132,0.09624,0.14899,-0.13495,0.00185,-0.11213
18029,6781-56575-0137 ,56575,39.586891,-0.86676699,7.922678204,0.742,0.103628591,-22.758717,56575,39.58689,-0.8667622,21.59698,21.25025,21.10607,20.88245,20.53519,0.34673,0.14418,0.22362,0.34726,-1.06179
7522,7868-57006-0300 ,57006,9.0350442,-0.54382077,8.644959135,1.1635164,0.174772088,-23.616123,57006,9.035045,-0.5438208,21.14429,21.17864,20.85562,20.82574,20.83849,-0.03435,0.32302,0.02988,-0.01275,-0.3058
12729,7820-56984-0501 ,56984,42.67746,0.29662065,8.616003738,2.1393886,0.137826678,-24.2276,56984,42.67745,0.2966188,21.97631,21.85826,21.81707,21.80029,21.55136,0.11805,0.04119,0.01678,0.24893,-0.42495
28441,1963-54331-0597 ,54331,324.04222,-0.07143,8.77951902,0.7268,0.18269626,-23.485292,54331,324.0422,-0.07143,20.89684,20.18088,19.93777,19.83219,19.57332,0.71596,0.24311,0.10558,0.25887,-1.32352
27774,4209-55478-0068 ,55478,349.23519,-0.37804348,8.79298647,3.075,0.081729462,-25.855608,55478,349.2352,-0.3780399,23.79266,21.41332,21.20134,20.98723,21.10775,2.37934,0.21198,0.21411,-0.12052,-2.68491
3952,4217-55478-0864 ,55478,2.3029091,1.155279,9.246383473,2.462,0.12058949,-27.137693,55478,2.302907,1.155278,19.7375,19.27659,19.11549,19.15608,19.04722,0.46091,0.1611,-0.04059,0.10886,-0.69028
11975,7876-57002-0626 ,57002,18.697161,1.1492825,9.695200467,1.6122069,0.057289003,-24.24605,57002,18.69717,1.149264,21.71854,21.41318,21.22506,20.8169,20.95983,0.30536,0.18812,0.40816,-0.14293,-0.75871
9111,7865-56955-0757 ,56955,5.4749574,-1.1414248,8.490566217,1.108,0.166409292,-22.778696,56955,5.474947,-1.141447,22.09781,22.0005,21.50778,21.54797,21.24658,0.09731,0.49272,-0.04019,0.30139,-0.85123
8537,8793-57391-0981 ,57391,27.87093,0.58548901,8.855894065,1.4272639,0.041683703,-24.784044,57391,27.87093,0.5854847,20.37416,20.34108,20.16412,20.1072,20.19361,0.03308,0.17696,0.05692,-0.08641,-0.18055
22229,4214-55451-0680 ,55451,356.45912,0.92573431,7.520957291,2.472,0.107360283,-24.602467,55451,356.4591,0.9257317,22.69427,22.12183,22.09086,22.18867,21.86686,0.57244,0.03097,-0.09781,0.32181,-0.82741
14375,4239-55458-0851 ,55458,39.201187,0.29774125,8.62792793,1.575,0.101185656,-24.980564,55458,39.20119,0.2977378,21.31027,20.77702,20.54055,20.19583,20.2286,0.53325,0.23647,0.34472,-0.03277,-1.08167
2580,7858-57281-0042 ,57281,16.169381,1.205448,9.376797707,1.238,0.260515626,-23.11577,57281,16.16938,1.205448,21.32786,21.31324,21.18291,21.22761,20.96679,0.01462,0.13033,-0.0447,0.26082,-0.36107
12567,7875-56980-0915 ,56980,18.734181,-0.94139323,5.841327125,2.150516,0.250019816,-25.643976,56980,18.73418,-0.9413933,20.70039,20.56055,20.53065,20.37444,20.19477,0.13984,0.0299,0.15621,0.17967,-0.50562
5564,7844-56982-0633 ,56982,26.613455,-0.97263896,8.832285882,2.03338,0.031279992,-25.267542,56982,26.61345,-0.972639,20.49483,20.56819,20.57337,20.4371,20.201,-0.07336,-0.00518,0.13627,0.2361,-0.29383
12125,7843-56902-0537 ,56902,24.884822,0.122446,9.300320247,1.93,0.261181228,-23.81365,56902,24.88483,0.1224359,22.20947,21.91366,21.82593,21.57042,21.20686,0.29581,0.08773,0.25551,0.36356,-1.00261
13611,4220-55447-0335 ,55447,6.6684277,-0.097952369,8.589085392,3.312,0.067531084,-47.00816,55447,6.668427,-0.09795237,22.10022,20.95886,20.77742,20.75635,20.79815,1.14136,0.18144,0.02107,-0.0418,-1.30207
7711,7837-56987-0022 ,56987,31.971347,-0.55524028,8.169703951,2.067712,0.107774346,-24.401493,56987,31.97135,-0.5552403,22.06938,21.773,21.70153,21.44216,21.00339,0.29638,0.07147,0.25937,0.43877,-1.06599
24124,1117-52885-0143 ,52885,310.27538,-0.61255858,9.050665102,1.5907,0.148330843,-25.470234,52885,310.2754,-0.612556,20.2669,20.08209,19.8831,19.63714,19.60628,0.18481,0.19899,0.24596,0.03086,-0.66062
27971,4205-55454-0346 ,55454,341.34314,-0.41228157,8.867574574,2.803,0.287133746,-24.755753,55454,341.3431,-0.4122818,23.82744,22.04504,21.82665,21.88888,21.96955,1.7824,0.21839,-0.06223,-0.08067,-1.85789
8263,4229-55501-0154 ,55501,22.603399,-0.13018724,8.293809338,2.396,0.094676521,-25.595739,55501,22.6034,-0.1301886,21.20842,20.63823,20.64467,20.64201,20.48001,0.57019,-0.00644,0.00266,0.162,-0.72841
20219,5144-55829-0486 ,55829,322.68876,1.0679601,8.32713295,1.858,0.275379182,-24.689186,55829,322.6888,1.067946,21.23972,21.26174,21.36973,20.98682,21.02426,-0.02202,-0.10799,0.38291,-0.03744,-0.21546
10458,4224-55481-0186 ,55481,13.840553,-0.47144017,9.494051061,2.254,0.031529991,-26.537355,55481,13.84055,-0.4714419,20.02761,19.33876,19.34579,19.44034,19.15459,0.68885,-0.00703,-0.09455,0.28575,-0.87302
12412,0691-52199-0187 ,52199,11.108861,-0.49914499,8.783024157,1.2466,0.199516874,-24.977911,52199,11.10884,-0.499123,20.54767,20.26002,19.92084,19.63566,19.6061,0.28765,0.33918,0.28518,0.02956,-0.94157
14576,7864-56979-0403 ,56979,3.8474574,-1.1633205,8.644297175,0.929,0.161693661,-22.249826,56979,3.847457,-1.163321,22.5631,22.38273,22.18329,22.20363,22.13847,0.18037,0.19944,-0.02034,0.06516,-0.42463
9203,6780-56267-0753 ,56267,37.064213,0.81079329,8.453362559,2.491,0.180718283,-24.66453,56605,37.0642,0.8108089,22.65737,22.04219,21.83441,21.85393,21.69303,0.61518,0.20778,-0.01952,0.1609,-0.96434
843,4227-55481-0602 ,55481,18.079403,0.61328244,8.516234026,3.004,0.136490835,-26.290205,55481,18.0794,0.6132805,22.15883,20.58475,20.36471,20.46693,20.36547,1.57408,0.22004,-0.10222,0.10146,-1.79336
19148,0713-52178-0398 ,52178,52.262724,0.43170354,8.729519706,1.7013,0.127148397,-25.405972,52178,52.26271,0.431719,20.74273,20.21263,19.9752,19.62597,19.5052,0.5301,0.23743,0.34923,0.12077,-1.23753
19456,1062-52619-0248 ,52619,54.852435,-0.90731102,9.090301674,1.7581,0.231351888,-25.15147,52619,54.85243,-0.907322,19.98582,20.08591,20.22223,20.01413,20.05608,-0.10009,-0.13632,0.2081,-0.04195,0.07026
22900,0380-51792-0052 ,51792,346.00447,-0.67830103,8.764488085,1.066,0.156781671,-25.533388,57684,346.0045,-0.6783064,19.02345,18.84328,18.65872,18.63786,18.55527,0.18017,0.18456,0.02086,0.08259,-0.46818
1965,0692-52201-0604 ,52201,14.304315,0.95710345,9.072971395,1.7685,0.175627874,-26.541946,58097,14.30431,0.9571121,18.99434,18.94938,18.99196,18.82358,18.82139,0.04496,-0.04258,0.16838,0.00219,-0.17295
2326,1076-52914-0047 ,52914,28.551458,-0.53311424,9.132864677,1.5171,0.192688087,-25.064526,52914,28.55146,-0.533114,20.54084,20.42399,20.20632,19.95551,19.94465,0.11685,0.21767,0.25081,0.01086,-0.59619
23793,4197-55479-0600 ,55479,327.36827,0.98591104,9.048335859,2.492,0.102965524,-26.221174,55479,327.3683,0.9859132,20.84215,20.22577,19.94738,19.93933,19.79304,0.61638,0.27839,0.00805,0.14629,-1.04911
14022,4239-55458-0839 ,55458,39.164331,0.73992025,7.781344278,2.27,0.101843142,-24.88146,55244,39.16433,0.73992,22.20563,21.54865,21.67069,21.68469,21.57498,0.65698,-0.12204,-0.014,0.10971,-0.63065
22273,4214-55451-0011 ,55451,358.22897,0.010850463,9.205953638,2.166,0.09862008,-24.365095,55451,358.229,0.01084445,22.02656,21.74478,21.75476,21.70555,21.21391,0.28178,-0.00998,0.04921,0.49164,-0.81265
4162,1085-52531-0419 ,52531,10.6965,1.0053728,9.118862144,1.1099,0.059116673,-25.769625,52531,10.6965,1.005369,18.66845,18.56844,18.45854,18.55225,18.62571,0.10001,0.1099,-0.09371,-0.07346,-0.04274
1809,4224-55481-0674 ,55481,13.437079,1.204752,9.025601993,2.302,0.132175367,-25.165363,55481,13.43708,1.204751,21.79395,21.1445,21.15088,21.07448,20.76029,0.64945,-0.00638,0.0764,0.31419,-1.03366
1981,7818-56989-0516 ,56989,20.130766,0.16756374,8.964274021,1.6399871,0.215210557,-24.475527,56989,20.13077,0.1675637,21.30999,20.98021,20.91375,20.59206,20.64147,0.32978,0.06646,0.32169,-0.04941,-0.66852
24173,4195-55452-0280 ,55452,324.74539,-0.058227669,8.785491789,3.449,0.140868418,-25.853127,57664,324.7454,-0.05822993,24.34655,21.85779,21.23862,21.15594,21.19033,2.48876,0.61917,0.08268,-0.03439,-3.15622
